morphemes	target	prediction	morphemes_predseg	prediction_predseg
aba_khamb_i	NegPre_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	aba_khambi	RelConc2_NStem
ba_nga_ma_langa	BPre2_AdvPre_BPre6_NStem	CopPre_AdvPre_BPre6_NStem	ba_nga_ma_langa	PossConc2_AdvPre_BPre6_NStem
,	Punc	Punc	,	Punc
o_kusekel_w_a	SC3_VRoot_PassExt_VerbTerm	RelConc1_VRoot_PassExt_VerbTerm	oku_sekel_w_a	RelConc15_VRoot_PassExt_VerbTerm
ku_hlanganisw_a	OC15_VRoot_VerbTerm	BPre17_VRoot_VerbTerm	ku_hlangan_is_w_a	BPre17_VRoot_CausExt_PassExt_VerbTerm
oku_thukis_iw_e_ko	RelConc7_VRoot_PassExt_VerbTerm_RelSuf	RelConc15_VRoot_PassExt_VerbTerm_RelSuf	oku_thuk_is_iw_e_ko	RelConc15_VRoot_CausExt_PassExt_VerbTerm_RelSuf
ne_mi_sebenzi	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	ne_mi_sebenzi	AdvPre_BPre4_NStem
ye_e_n_dlela	PossConc9_LocPre_BPre9_NStem	PossConc9_LocPre_BPre9_NStem	ye_e_n_dlela	PossConc9_LocPre_BPre9_NStem
.	Punc	Punc	.	Punc
I_Komidi	NPrePre4_NStem	NPrePre4_NStem	I_Komidi	NPrePre4_NStem
ye_Wadi	PossConc4_NStem	PossConc4_NStem	ye_Wadi	PossConc4_NStem
i_nga_lung_is_a	SC9_AdvPre_VRoot_CausExt_VerbTerm	SC9_AdvPre_VRoot_CausExt_VerbTerm	i_nga_lungis_a	SC9_AdvPre_VRoot_VerbTerm
i_kambiso	NPrePre4_NStem	NPrePre9_NStem	i_kambiso	NPrePre9_NStem
yo_ku_bik_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	yo_ku_bik_a	PossConc9_BPre15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
e_fan_a	RelConc9_VRoot_VerbTerm	RelConc9_VRoot_VerbTerm	e_fan_a	RelConc9_VRoot_VerbTerm
na_leyo	AdvPre_Dem9	AdvPre_Dem9	na_leyo	AdvPre_Dem9
e_setjenziselwa	RelConc9_NStem	RelConc9_NStem	e_setjenziselwa	RelConc9_NStem
u_ku_hlol_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_hlol_a	NPrePre15_BPre15_VRoot_VerbTerm
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_sebenzi	NPrePre3_BPre3_NStem
we_e_m_phath_is_w_a	PossConc3_LocPre_BPre3_VRoot_CausExt_PassExt_VerbTerm	PossConc3_LocPre_BPre3_VRoot_CausExt_PassExt_VerbTerm	we_e_m_phathiswa	PossConc3_LocPre_BPre3_NStem
ne_e_n_sebenzi	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem	ne_e_n_sebenzi	AdvPre_LocPre_BPre3_NStem
zo_m_khandlu	PossConc8_BPre3_NStem	PossConc8_BPre3_NStem	zo_m_khandlu	PossConc8_BPre3_NStem
o_vez_w_e	RelConc1_VRoot_PassExt_VerbTerm	RelConc3_VRoot_PassExt_VerbTerm	o_vezw_e	RelConc3_VRoot_VerbTerm
ku_mojula	BPre15_NStem	BPre15_NStem	ku_mojul_a	SC15_VRoot_VerbTerm
4	Num	Num	4	Num
.	Punc	Punc	.	Punc
Njenge_mithangalasisekelo	NegPre_NStem	AdvPre_ProperName	Njenge_mi_thangalasisekelo	AdvPre_BPre4_NStem
e_sekel_a	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	e_sekel_a	RelConc4_VRoot_VerbTerm
u_ku_hlaliswa	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	u_ku_hlaliswa	NPrePre15_BPre15_NStem
kwa_ba_ntu	PossConc15_BPre2_NStem	PossConc15_BPre2_NStem	kwa_ba_ntu	PossConc15_BPre2_NStem
(	Punc	Punc	(	Punc
u_kwa_khel_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	u_kw_akh_el_w_a	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm
i_zin_dlu	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_dlu	NPrePre10_BPre10_NStem
,	Punc	Punc	,	Punc
a_manzi	NPrePre6_NStem	NPrePre6_NStem	a_manzi	NPrePre6_NStem
,	Punc	Punc	,	Punc
i_hlwengiso	NPrePre4_NStem	NPrePre4_NStem	i_hlwengiso	NPrePre4_NStem
,	Punc	Punc	,	Punc
i_in_dlela	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem	i_in_dlela	NPrePre10_NPre10_NStem
,	Punc	Punc	,	Punc
a_ma_phaga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_phaga	NPrePre6_BPre6_NStem
njalonjalo	Adv	Adv	njalonjalo	Adv
)	Punc	Punc	)	Punc
i_n_dlela	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_dlela	NPrePre9_BPre9_NStem
e_kw_enz_iw_a	RelConc4_BPre15_VRoot_PassExt_VerbTerm	RelConc9_BPre15_VRoot_PassExt_VerbTerm	e_kw_enz_iw_a	RelConc9_BPre15_VRoot_PassExt_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	nga_yo	AdvPre_PronStem9
i_zi_nto	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zi_nto	NPrePre10_BPre10_NStem
i_hlangahlangene	NPrePre4_NStem	NPrePre4_NStem	i_hlangahlangen_e	SC9_VRoot_VerbTerm
nge_n_dlela	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	nge_n_dlela	AdvPre_BPre9_NStem
e_nga_na_si_dingo	LocPre_NegPre_AdvPre_BPre7_NStem	RelConc9_AdvPre_NegPre_BPre7_NStem	e_nga_na_si_dingo	RelConc9_AdvPre_NegPre_BPre7_NStem
.	Punc	Punc	.	Punc
U_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_sebenzi	NPrePre3_BPre3_NStem
wo_ku_tlam_a	PossConc6_BPre15_VRoot_VerbTerm	PossConc3_BPre15_VRoot_VerbTerm	wo_ku_tlama	PossConc3_BPre15_NStem
u_tholakala	NPrePre1a_NStem	NPrePre1a_NStem	u_tholakal_a	SC3_VRoot_VerbTerm
e_zinge_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	ezi_ng_eni	RelConc8_NStem_LocSuf
la_ka_rhulumende	BPre5_PossKA_NStem	BPre5_PossKA_NStem	la_ka_rhulumende	BPre5_PossKA_NStem
we_khaya	PossConc3_NStem	PossConc3_NStem	we_khaya	PossConc3_NStem
,	Punc	Punc	,	Punc
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_sebenzi	NPrePre3_BPre3_NStem
wo_kwakhelwa	PossConc6_NStem	PossConc3_NStem	wo_kw_akh_el_w_a	PossConc3_BPre15_VRoot_ApplExt_PassExt_VerbTerm
i_zin_dlu	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_dlu	NPrePre10_BPre10_NStem
u_tholakala	NPrePre1a_NStem	NPrePre1a_NStem	u_tholakal_a	SC2_VRoot_VerbTerm
e_zinge_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	ezi_ng_eni	RelConc8_NStem_LocSuf
la_ka_rhulumende	BPre5_PossKA_NStem	BPre5_PossKA_NStem	la_ka_rhulumende	BPre5_LocPre_NStem
we_si_funda	PossConc1_BPre7_NStem	PossConc1a_BPre7_NStem	we_si_funda	PossConc1_BPre7_NStem
,	Punc	Punc	,	Punc
begodu	Conj	Conj	begodu	Conj
i_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bopho	NPrePre7_BPre7_NStem
so_ku_nikela	PossConc7_BPre15_NStem	PossConc7_BPre15_NStem	so_ku_nikel_a	PossConc7_BPre15_VRoot_VerbTerm
a_manzi	RelConc6_NStem	NPrePre6_NStem	a_manzi	NPrePre6_NStem
ne_gezi	AdvPre_NStem	AdvPre_NStem	ne_gezi	AdvPre_NStem
sihlukaniswe	NStem	NStem	si_hlukan_is_w_e	SC7_VRoot_CausExt_PassExt_VerbTerm
phakathi	Adv	Adv	phakathi	Adv
kwa_labo	PossConc15_Dem2	PossConc15_Dem2	kwa_labo	PossConc15_Dem2
aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem	RelConc2_AdvPre_BPre7_NStem	aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem
se_misebenzi	PossConc7_NStem	PossConc1a_NStem	se_misebenzi	PossConc7_NStem
emi_nengi	AdjPref4_AdjStem	AdjPref4_AdjStem	e_mi_nengi	PossConc6_BPre4_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
ne_sakhiwo	AdvPre_NStem	AdvPre_NStem	ne_sakhiwo	AdvPre_NStem
sa_maphayiphu	PossConc1a_NStem	PossConc1a_NStem	sa_ma_phayiphu	PossConc7_BPre6_NStem
.	Punc	Punc	.	Punc
E_qinisw_eni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	E_qinisw_eni	LocPre_NStem_LocSuf
,	Punc	Punc	,	Punc
a_ma_lungiselelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_lungiselelo	NPrePre6_BPre6_NStem
la	Dem16	Dem16	la	Dem16
a_ka_sebenz_i	SC1_NegPre_VRoot_VerbTerm	SC6_NegPre_VRoot_VerbTerm	aka_sebenzi	NegPre_NStem
.	Punc	Punc	.	Punc
E_bu_jam_e_ni	LocPre_SC14_VRoot_VerbTerm_LocSuf	LocPre_SC14_VRoot_VerbTerm_LocSuf	E_bu_jam_eni	LocPre_SC14_VRoot_LocSuf
obu_nengi	AdjPref14_AdjStem	AdjPref14_AdjStem	obu_nengi	AdjPref14_AdjStem
,	Punc	Punc	,	Punc
i_in_dawo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_dawo	NPrePre10_BPre10_NStem
zo_ku_hlalis_a	PossConc10_BPre15_VRoot_VerbTerm	PossConc10_BPre15_VRoot_VerbTerm	zo_ku_hlalisa	PossConc10_BPre15_NStem
a_ba_ntu	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	aba_ntu	RelConc2_NStem
zi_tlany_w_e	SC10_VRoot_PassExt_VerbTerm	OC10_VRoot_PassExt_VerbTerm	zi_tlany_w_e	OC10_VRoot_PassExt_VerbTerm
ku_mbi	AdjPref15_AdjStem	SC15_AdjStem	ku_mbi	SC15_AdjStem
,	Punc	Punc	,	Punc
begodu	Conj	Conj	begodu	Conj
kuno_ku_thint_an_a	NegPre_OC15_VRoot_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_RecipExt_VerbTerm	ku_no_ku_thint_an_a	BPre15_AdvPre_BPre15_VRoot_RecipExt_VerbTerm
oku_ncani	PossConc15_NStem	RelConc15_AdjStem	oku_ncani	RelConc15_AdjStem
phakathi	Adv	Adv	phakathi	Adv
kwa_labo	PossConc15_Dem2	PossConc15_Dem2	kwa_labo	PossConc15_Dem2
aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem	RelConc2_AdvPre_BPre7_NStem	aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem
so_kw_akh_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	so_kw_akha	PossConc7_BPre15_NStem
u_m_thangalasisekelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_thangalasisekelo	NPrePre3_BPre3_NStem
wa_ma_phayiphu	PossConc1a_BPre6_NStem	PossConc1a_BPre6_NStem	wa_ma_phayiphu	PossConc1a_BPre6_NStem
wa_manzi	PossConc3_NStem	PossConc3_NStem	wa_manzi	PossConc3_NStem
na_labo	AdvPre_Dem2	AdvPre_Dem2	na_labo	AdvPre_Dem2
aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem	RelConc2_AdvPre_BPre7_NStem	aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem
so_ku_nikela	PossConc7_BPre15_NStem	PossConc7_BPre15_NStem	so_ku_nikel_a	PossConc7_BPre15_VRoot_VerbTerm
i_mi_thangalasisekelo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_thangalasisekelo	NPrePre4_BPre4_NStem
emi_nengi	AdjPref4_AdjStem	AdjPref4_AdjStem	e_mi_nengi	LocPre_BPre4_NStem
.	Punc	Punc	.	Punc
I_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	I_si_bopho	NPrePre7_BPre7_NStem
so_kw_akh_iw_a	PossConc7_BPre15_VRoot_PassExt_VerbTerm	PossConc7_BPre15_VRoot_PassExt_VerbTerm	so_kw_akh_iw_a	PossConc7_BPre15_VRoot_PassExt_VerbTerm
kwe_zi_ndlu	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	kwe_zi_ndlu	PossConc15_BPre10_NStem
ku_fan_el_e	OC16_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm
sitjhidiselwe	NStem	NStem	si_tjhidis_el_w_e	BPre7_VRoot_ApplExt_PassExt_VerbTerm
e_zinge_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	ezi_ng_eni	RelConc10_NStem_LocSuf
lo_kutlama	AdvPre_NStem	PossConc5_NStem	lo_ku_tlama	PossConc5_BPre15_NStem
:	Punc	Punc	:	Punc
i_zinga	NPrePre5_NStem	NPrePre5_NStem	i_zinga	NPrePre5_NStem
la_ka_masipala	PossConc5_LocPre_NStem	PossConc5_LocPre_NStem	la_ka_masipala	PossConc5_LocPre_NStem
.	Punc	Punc	.	Punc
U_m_tlamo	NPrePre3_BPre3_NStem	NPrePre1_BPre1_NStem	U_m_tlamo	NPrePre1_BPre1_NStem
lo	Dem3	Dem1	lo	Dem1
we_ndlala	PossConc1_NStem	PossConc1_NStem	we_ndlal_a	SC2_VRoot_VerbTerm
i_im_phakamiso	NPrePre4_BPre4_NStem	NPrePre4_BPre8_NStem	i_im_phakamiso	NPrePre4_BPre10_NStem
zo_ku_thuthuk_is_a	PossConc10_BPre15_VRoot_CausExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_VerbTerm	zo_ku_thuthuk_is_a	PossConc10_BPre15_VRoot_CausExt_VerbTerm
i_in_dawo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_dawo	NPrePre10_BPre10_NStem
ze_ma_dorobh_eni	PossConc8_BPre6_NStem_LocSuf	PossConc8_BPre6_NStem_LocSuf	ze_ma_dorobh_eni	PossConc8_BPre6_NStem_LocSuf
nge_pumelelo	NegPre_NStem	AdvPre_NStem	nge_pumelelo	AdvPre_NStem
.	Punc	Punc	.	Punc
I_phrojekthi	NPrePre5_NStem	NPrePre5_NStem	I_phrojekthi	NPrePre5_NStem
e_yo_dwa	RelConc9_QuantConc9_QuantStem	RelConc9_QuantConc9_QuantStem	e_yo_dwa	RelConc9_QuantConc9_QuantStem
yo_ku_thuthuk_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	yo_ku_thuthuk_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm
i_in_dawo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_dawo	NPrePre10_BPre10_NStem
ze_ma_khaya	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	ze_ma_khaya	PossConc8_BPre6_NStem
y_enz_a	SC9_VRoot_VerbTerm	SC4_VRoot_VerbTerm	y_enz_a	SC4_VRoot_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
i_mali	NPrePre9_NStem	NPrePre9_NStem	i_mali	NPrePre9_NStem
yo_ku_bolekwa	PossConc4_BPre15_NStem	PossConc9_BPre15_NStem	yo_ku_bolek_w_a	PossConc9_BPre15_VRoot_PassExt_VerbTerm
i_b_e	SC4_VRoot_VerbTerm	SC4_VRoot_VerbTerm	i_b_e	SC4_VRoot_VerbTerm
kho_na	PronStem15_PronSuf	PronStem15_PronSuf	khona	Adv
ki_bo_baba	PossConc2_BPre2_NStem	PossConc1a_NPrePre2a_NStem	ki_bo_baba	PossConc1a_NPrePre2a_NStem
njenge_enhloko	AdvPre_NStem	AdvPre_NStem	njenge_e_n_hloko	AdvPre_LocPre_BPre3_NStem
zo_m_khaya	PossConc8_BPre15_NStem	PossConc8_BPre3_NStem	zo_m_khaya	PossConc8_BPre3_NStem
u_kw_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	u_kw_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
ku_thuthukiswe	BPre15_NStem	BPre15_NStem	ku_thuthuk_is_w_e	OC15_VRoot_CausExt_PassExt_VerbTerm
zo_ku_lim_a	PossConc10_BPre15_VRoot_VerbTerm	PossConc10_BPre15_VRoot_VerbTerm	zo_ku_lim_a	PossConc10_BPre15_VRoot_VerbTerm
oku_ncani	PossConc15_NStem	RelConc15_AdjStem	oku_ncani	RelConc15_AdjStem
.	Punc	Punc	.	Punc
Lokhu	Dem15	Dem15	Lokhu	Dem15
be_ku_yi_pendulo	PossConc2a_BPre15_Past_NStem	PossConc2_BPre15_CopPre_NStem	be_ku_yi_pendulo	PossConc2_BPre15_CopPre_NStem
e_phath_el_en_e	RelConc4_VRoot_ApplExt_RecipExt_Perf	RelConc4_VRoot_ApplExt_RecipExt_Perf	e_phathel_en_e	RelConc4_VRoot_RecipExt_VerbTerm
no_ku_lingan_is_w_a	AdvPre_BPre15_VRoot_CausExt_PassExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_PassExt_VerbTerm	no_ku_lingan_is_w_a	AdvPre_BPre15_VRoot_CausExt_PassExt_VerbTerm
kwe_e_n_dingo	PossConc15_LocPre_BPre3_NStem	PossConc15_LocPre_BPre3_NStem	kwe_e_n_dingo	PossConc15_LocPre_BPre3_NStem
ngo_ku_tjhejisis_a	AdvPre_OC15_Intrans_VerbTerm	AdvPre_BPre15_Intrans_VerbTerm	ngo_ku_tjhejisis_a	AdvPre_BPre15_Intrans_VerbTerm
oku_thol_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	oku_thol_e	RelConc15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	e_n_daw_eni	LocPre_BPre9_NStem_LocSuf
le	Dem4	Dem4	le	Dem4
ku_ding_a	BPre15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	ku_dinga	BPre15_NStem
u_ku_bulung_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	u_ku_bulungw_a	NPrePre15_BPre15_VRoot_VerbTerm
kwe_mali	PossConc15_NStem	PossConc15_NStem	kwe_mali	PossConc15_NStem
e_nengi	AdjPref9_AdjStem	AdjPref9_AdjStem	e_nengi	AdjPref9_AdjStem
ukuze	Conj	Conj	u_kuze	NPrePre1a_NStem
ku_b_e	OC15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	ku_b_e	OC15_VRoot_VerbTerm
no_m_khiqizo	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	no_m_khiqizo	AdvPre_BPre3_NStem
.	Punc	Punc	.	Punc
Nge_si_khathi	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	Nge_si_khathi	AdvPre_BPre7_NStem
a_ma_phrojekthi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_phrojekthi	NPrePre6_BPre6_NStem
ama_nengi	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_nengi	NPrePre6_BPre6_NStem
a_bhal_el_w_a	SC2_VRoot_ApplExt_PassExt_VerbTerm	RelConc6_VRoot_ApplExt_PassExt_VerbTerm	a_b_hal_el_w_a	RelConc6_OC1a_VRoot_ApplExt_PassExt_VerbTerm
a_ba_sekeli	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	aba_sekeli	RelConc2_NStem
nge_e_mali	AdvPre_LocPre_NStem	AdvPre_LocPre_NStem	nge_e_mali	AdvPre_LocPre_NStem
b_enz_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	b_enz_a	SC2_VRoot_VerbTerm
i_rhubhululo	NPrePre4_NStem	NPrePre4_NStem	i_rhubhululo	NPrePre4_NStem
ba_thol_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_thol_a	SC2_VRoot_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
i_i_mali	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_i_mali	NPrePre4_BPre4_NStem
ezi_bolek_iw_e_ko	RelConc10_VRoot_PassExt_VerbTerm_RelSuf	RelConc10_VRoot_PassExt_VerbTerm_RelSuf	ezi_bolek_iw_e_ko	RelConc10_VRoot_PassExt_VerbTerm_RelSuf
a_zika_sebenz_is_el_w_a	RelConc6_NegPre_VRoot_CausExt_ApplExt_PassExt_VerbTerm	RelConc6_Fut_VRoot_CausExt_ApplExt_PassExt_VerbTerm	azika_sebenziselwa	NegPre_NStem
u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm
namkha	Conj	Conj	namkha	Conj
nangabe	Conj	Conj	nangabe	Conj
zi_setjenziselwe	BPre10_NStem	BPre8_NStem	zi_setjenzis_el_w_e	OC10_VRoot_ApplExt_PassExt_VerbTerm
u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm
namkha	Conj	Conj	namkha	Conj
nangabe	Conj	Conj	nangabe	Conj
zi_setjenzisiwe	BPre10_NStem	BPre8_NStem	zi_setjenzisiw_e	SC8_VRoot_VerbTerm
za_setjenziselwa	BPre8_NStem	Pres_NStem	za_setjenziselwa	BPre8_NStem
i_zi_nto	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zi_nto	NPrePre10_BPre10_NStem
oku_nga_sizo	RelConc15_NegPre_NStem	RelConc15_AdvPre_NStem	oku_nga_sizo	RelConc15_AdvPre_NStem
.	Punc	Punc	.	Punc
Ba_buy_e	CopPre_VRoot_VerbTerm	SC2_Intrans_VerbTerm	Ba_buy_e	SC2_Intrans_VerbTerm
ba_thol_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_thol_a	SC2_VRoot_VerbTerm
godu	Ideoph	Ideoph	godu	Ideoph
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
namkha	Conj	Conj	namkha	Conj
u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm
be_kw_enz_iw_a	SC2_OC15_VRoot_PassExt_VerbTerm	PossConc2_BPre15_VRoot_PassExt_VerbTerm	be_kw_enz_iw_a	PossConc2_BPre15_VRoot_PassExt_VerbTerm
bo_mma	PossConc2_NStem	BPre2_NStem	bo_mma	BPre2_NStem
begodu	Conj	Conj	begodu	Conj
i_nengi	AdjPref9_AdjStem	AdjPref9_AdjStem	i_nengi	AdjPref9_AdjStem
labo_baba	Dem2_NStem	Dem2_NStem	labo_baba	Dem2_NStem
ba_khamb_a	BPre2_VRoot_VerbTerm	CopPre_Intrans_VerbTerm	ba_khamb_a	CopPre_Intrans_VerbTerm
ba_yozi_sebenz_el_a	BPre2_Fut_VRoot_ApplExt_VerbTerm	SC2_Fut_VRoot_ApplExt_VerbTerm	ba_yozi_sebenz_el_a	SC2_Fut_VRoot_ApplExt_VerbTerm
e_ma_dorobh_eni	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_dorobh_eni	LocPre_BPre6_NStem_LocSuf
,	Punc	Punc	,	Punc
i_si_zo	NPrePre7_BPre7_PronStem8	NPrePre7_BPre7_NStem	i_si_zo	NPrePre7_BPre7_NStem
le_e_mali	PossConc5_LocPre_NStem	Dem4_LocPre_NStem	le_e_mali	Dem4_LocPre_NStem
,	Punc	Punc	,	Punc
l_enz_iw_a	SC5_VRoot_PassExt_VerbTerm	SC5_VRoot_PassExt_VerbTerm	l_enz_iw_a	SC5_VRoot_PassExt_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
li_b_e	OC5_VRoot_VerbTerm	OC5_VRoot_VerbTerm	li_b_e	OC5_VRoot_VerbTerm
kho_na	PronStem15_PronSuf	PronStem15_PronSuf	khona	Adv
ki_bo_baba	PossConc2_BPre2_NStem	PossConc1a_OC2_NStem	ki_bo_baba	PossConc1a_OC2_NStem
begodu	Conj	Conj	begodu	Conj
na_nge_banga	CopPre_AdvPre_NStem	AdvPre_CopPre_NStem	na_nge_banga	AdvPre_CopPre_NStem
le_ndima	Dem4_NStem	PossConc5_NStem	le_ndima	PossConc5_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	ya_bo	PossConc9_PronStem2
ye_m_velo	PossConc9_NPrePre9_NStem	PossConc9_NPrePre9_NStem	ye_m_velo	PossConc9_NPrePre9_NStem
ukuba	Conj	Conj	u_ku_b_a	NPrePre15_BPre15_VRoot_VerbTerm
yi_hloko	CopPre_NStem	CopPre_NStem	yi_hloko	CopPre_NStem
yo_m_ndeni	PossConc4_BPre3_NStem	PossConc4_BPre3_NStem	yo_m_ndeni	PossConc4_BPre3_NStem
,	Punc	Punc	,	Punc
ba_ng_enz_a	SC2_Pot_VRoot_VerbTerm	SC2_OC1_VRoot_VerbTerm	ba_ng_enz_a	SC2_OC1_VRoot_VerbTerm
i_in_qunto	NPrePre4_BPre4_NStem	NPrePre4_BPre8_NStem	i_in_qunto	NPrePre4_BPre8_NStem
zo_kobana	Pres_NStem	Pres_NStem	zo_kobana	Pres_NStem
i_nga_setjenziswa	BPre9_AdvPre_NStem	BPre9_AdvPre_NStem	i_nga_setjenziswa	BPre9_AdvPre_NStem
njani	Adv	Adv	njani	Adv
i_mali	NPrePre9_NStem	NPrePre9_NStem	i_mali	NPrePre9_NStem
.	Punc	Punc	.	Punc
U_ku_lalelwa	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	U_ku_lalelwa	NPrePre15_BPre15_NStem
kwa_ma_bhajedi	PossConc15_BPre6_NStem	PossConc15_BPre6_NStem	kwa_ma_bhajedi	PossConc15_BPre6_NStem
ku_mi_hlangano	PossConc15_BPre4_NStem	BPre15_BPre4_NStem	ku_mi_hlangano	BPre15_BPre4_NStem
e_khethekile_ko	LocPre_NStem_RelSuf	LocPre_NStem_RelSuf	e_khethek_ile_ko	RelConc9_VRoot_Perf_RelSuf
