morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
zi_bhek_is_w_a	SC9_VRoot_CausExt_PassExt_VerbTerm	SC8_VRoot_CausExt_PassExt_VerbTerm	SC9_VRoot_CausExt_PassExt_VerbTerm	SC10_VRoot_CausExt_PassExt_VerbTerm
e_ma_bhang_e	LocPre_BPre6_NStem	LocPre_BPre6_VRoot_VerbTerm	LocPre_BPre6_NStem	LocPre_BPre6_Intrans_VerbTerm
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
zi_fanel_e	SC8_Intrans_VerbTerm	SC10_VRoot_VerbTerm	SC8_Intrans_VerbTerm	SC10_VRoot_VerbTerm
u_ku_bhek_an_a	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm
ne_zi_nto	AdvPre_NPrePre10_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_BPre10_NStem
ezi_s_e_m_qoka	RelConc8_PreLoc-s_LocPre_BPre3_NStem	RelConc8_PreLocs_LocPre_BPre3_NStem	RelConc8_PreLoc-s_LocPre_BPre3_NStem	RelConc8_PreLocs_LocPre_BPre3_NStem
za_wo	PossConc10_PronStem3	PossConc10_PronStem3	PossConc10_PronStem3	PossConc10_PronStem3
wo_nke	QuantConc3_QuantStem	QuantConc3_QuantStem	QuantConc3_QuantStem	QuantConc3_QuantStem
a_ma_qembu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
,	Punc	PUNC	Punc	PUNC
oku_hlangan_is_a	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm
na_ba_nga_kw_az_i	AdvPre_BPre2_NegPre_BPre15_NStem	AdvPre_NegPre_NegPre_BPre15_VRoot_VerbTerm	AdvPre_BPre2_NegPre_BPre15_NStem	AdvPre_RelConc2_NegPre_BPre15_VRoot_VerbTerm
u_ku_zi_vikel_a	NPrePre15_BPre15_NStem	NPrePre15_BPre15_ReflPre_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_ReflPre_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
I_si_gaba	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
sa_ma_khono	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem
e_mi_sebenz_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf	LocPre_BPre4_NStem_LocSuf	LocPre_NPrePre4_BPre4_NStem_LocSuf	LocPre_BPre4_NStem_LocSuf
yo_m_phakathi	PossConc9_NPrePre3_BPre3_Adv	PossConc9_BPre3_NStem	PossConc9_NPrePre3_BPre3_Adv	PossConc9_BPre3_NStem
si_vez_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
i_si_gaba	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
sa_ma_khono	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem
ku_zwelonke	LocPre_NStem	LocPre_NStem	LocPre_NStem	LocPre_NStem
.	Punc	PUNC	Punc	PUNC
Ku_no_ku_shod_a	SC15_AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	SC15_AdvPre_BPre15_VRoot_VerbTerm	SC15_AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	SC15_AdvPre_BPre15_VRoot_VerbTerm
oku_khulu	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem
ko_doko_tela	PossConc15_BPre2a_NStem	PossConc15_Fut_NStem	PossConc15_BPre2a_NStem	PossConc15_Fut_NStem
aba_sebenz_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
aba_s_e_zinge_ni	RelConc2_PreLoc-s_LocPre_NStem_LocSuf	RelConc2_PreLocs_LocPre_NStem_LocSuf	RelConc2_PreLoc-s_LocPre_NStem_LocSuf	RelConc2_PreLocs_LocPre_NStem_LocSuf
eli_phezulu	RelConc5_Adv	RelConc5_Adv	RelConc5_Adv	RelConc5_Adv
,	Punc	PUNC	Punc	PUNC
o_njiniyela	NPrePre2a_NStem	NPrePre2a_NStem	NPrePre2a_NStem	NPrePre2a_NStem
,	Punc	PUNC	Punc	PUNC
o_chwepheshe	NPrePre2a_NStem	NPrePre2a_NStem	NPrePre2a_NStem	NPrePre2a_NStem
be_ze_mi_ninigwane	PossConc2_NPrePre4_PossConc10_NPrePre4_BPre4_NStem	PossConc2_PossConc8_BPre4_NStem	PossConc2_NPrePre4_PossConc10_NPrePre4_BPre4_NStem	PossConc2_PossConc10_BPre4_NStem
,	Punc	PUNC	Punc	PUNC
o_chwepheshe	NPrePre2a_NStem	RelConc3_NStem	NPrePre2a_NStem	NPrePre2a_NStem
be_forensi_khi	PossConc2_NPrePre9_NStem	PossConc2_NStem_NStem	PossConc2_NPrePre9_NStem	PossConc2_NStem_Interrog
,	Punc	PUNC	Punc	PUNC
aba_seshi	NegPre_BPre2_VRoot_VerbTerm	RelConc2_NStem	NegPre_BPre2_VRoot_VerbTerm	RelConc2_NStem
,	Punc	PUNC	Punc	PUNC
aba_hleli	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
,	Punc	PUNC	Punc	PUNC
aba_cwaningi	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
ma_bhuku	BPre6_NStem	BPre6_NStem	BPre6_NStem	BPre6_NStem
,	Punc	PUNC	Punc	PUNC
aba_shushisi	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
,	Punc	PUNC	Punc	PUNC
a_be_lulek_a	RelConc2_VRoot_VerbTerm	RelConc2_SC2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	NPrePre2_SC2_VRoot_VerbTerm
nge_zi_fundo	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem
,	Punc	PUNC	Punc	PUNC
njalonjalo	Adv	Adv	Adv	Adv
.	Punc	PUNC	Punc	PUNC
U_kw_engez_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
lapho	Conj	Conj	Conj	Conj
,	Punc	PUNC	Punc	PUNC
u_ku_kw_az_i	NPrePre15_BPre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_OC15_VRoot_VerbTerm	NPrePre15_BPre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_OC15_VRoot_VerbTerm
u_ku_phath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
kwa_ba_sebenzi	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
aba_s_e_zi_khundle_ni	RelConc2_PreLoc-s_LocPre_BPre8_NStem_LocSuf	RelConc2_PreLocs_LocPre_BPre8_NStem_LocSuf	RelConc2_PreLoc-s_LocPre_BPre8_NStem_LocSuf	RelConc2_PreLocs_LocPre_BPre8_NStem_LocSuf
ezi_phezulu	RelConc8_Adv	RelConc8_Adv	RelConc8_Adv	RelConc8_Adv
aba_sebenz_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
ezin_hlanganw_eni	RelConc10_BPre9_NStem_LocSuf	AdjPref8_NStem_LocSuf	RelConc10_BPre9_NStem_LocSuf	BPre10_NStem_LocSuf
ezi_nzima	RelConc8_RelStem	RelConc8_RelStem	RelConc8_RelStem	RelConc8_RelStem
,	Punc	PUNC	Punc	PUNC
ku_m_qondosizinda	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem
we_zo_m_busazwe	PossConc3_NPrePre4_PossConc10_NPrePre3_BPre3_NStem	PossConc3_PossConc10_BPre3_NStem	PossConc3_NPrePre4_PossConc10_NPrePre3_BPre3_NStem	PossConc3_PossConc10_BPre3_NStem
ne_nhlalakahle	AdvPre_NPrePre9_NStem	AdvPre_NStem	AdvPre_NPrePre9_NStem	AdvPre_NStem
ku_dinga	SC15_VRoot_VerbTerm	BPre17_NStem	SC15_VRoot_VerbTerm	LocPre_NStem
u_ku_qash_el_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_PassExt_VerbTerm
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
.	Punc	PUNC	Punc	PUNC
U_ku_sombulul_a	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm
k_oku_bili	PossConc15_NPrePre15_BPre15_AdjStem	LocPre_AdjPref15_AdjStem	PossConc15_NPrePre15_BPre15_AdjStem	LocPre_AdjPref15_AdjStem
u_ku_shod_a	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm
kwa_ma_khono	PossConc15_NPrePre6_BPre6_NStem	PossConc15_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem	PossConc15_BPre6_NStem
obu_chwepheshe	RelConc14_NStem	RelConc14_NStem	RelConc14_NStem	RelConc14_NStem
na_wo_ku_phath_a	AdvPre_PossConc6_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_PossConc6_BPre15_VRoot_VerbTerm	AdvPre_PossConc6_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_PossConc3_BPre15_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
u_hulumeni	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
a_thath_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm
i_n_dlel_a	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm
ye_si_khathi	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem
esi_de	AdjPref7_AdjStem	AdjPref7_AdjStem	AdjPref7_AdjStem	AdjPref7_AdjStem
yo_ku_thuthuk_is_a	PossConc9_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm
a_ma_khono	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_wa_dinga_yo	SC6_OC1_VRoot_VerbTerm_RelSuf	NegPre_OC3_VRoot_RelSuf	SC6_OC1_VRoot_VerbTerm_RelSuf	NegPre_OC6_VRoot_RelSuf
ngo_ku_sungul_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
i_n_dlel_a	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm
yo_m_sebenzi	PossConc4_NPrePre3_BPre3_NStem	PossConc4_BPre3_NStem	PossConc4_NPrePre3_BPre3_NStem	PossConc4_BPre3_NStem
,	Punc	PUNC	Punc	PUNC
u_ku_siz_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwa_ba_sebenzi	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
,	Punc	PUNC	Punc	PUNC
no_ku_sebenz_is_an_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm
oku_khulu	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem	AdjPref15_AdjStem
na_ba_phathi	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
ba_ma_yunivesithi	PossConc2_BPre6_NStem	PossConc2_BPre6_NStem	PossConc2_BPre6_NStem	PossConc2_BPre6_NStem
ne_zi_kole	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem
.	Punc	PUNC	Punc	PUNC
U_hlelo	NPrePre11_NStem	NPrePre11_BPre11	NPrePre11_NStem	NPrePre11_BPre11
lu_themb_ek_il_e	SC11_VRoot_NeutExt_Perf_VerbTerm	SC11_VRoot_NeutExt_Perf_VerbTerm	SC11_VRoot_NeutExt_Perf_VerbTerm	SC5_VRoot_NeutExt_Perf_VerbTerm
njengoba	Conj	Conj	Conj	Conj
ku_sebenz_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_n_dlel_a	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm	NPrePre9_NPrePre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm
ya_lo	PossConc9_Dem11_Pos1	PossConc9_PronStem5	PossConc9_Dem11_Pos1	PossConc9_PronStem5
yo_ku_leth_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
i_mi_sebenzi	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
.	Punc	PUNC	Punc	PUNC
Ku_ne_ngozi	BPre15_AdvPre_NStem	LocPre_AdvPre_NStem	BPre15_AdvPre_NStem	LocPre_AdvPre_NStem
ya_nge_mpela	PossConc9_AdvPre_Adv	PossConc4_AdvPre_Adv	PossConc9_AdvPre_Adv	PossConc4_AdvPre_Adv
yo_ku_th_i	PossConc9_Conj	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_Conj	PossConc9_BPre15_VRoot_VerbTerm
u_hlelo	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem
lwe_ze_ntuthuko	PossConc11_NPrePre9_PossConc10_NPrePre9_NStem	PossConc11_PossConc10_NStem	PossConc11_NPrePre9_PossConc10_NPrePre9_NStem	PossConc11_PossConc10_NStem
lwa_s_e_Ningizimu	PossConc11_PreLoc-s_LocPre_ProperName	PossConc11_PreLocs_LocPre_ProperName	PossConc11_PreLoc-s_LocPre_ProperName	PossConc11_PreLocs_LocPre_ProperName
Afrika	ProperName	ProperName	ProperName	ProperName
ngeke	CopPre_Adv	Adv	CopPre_Adv	Adv
lwa_phumelel_a	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	PossConc11_VRoot_VerbTerm
ngoba	Conj	Conj	Conj	Conj
u_hulumeni	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
a_ngeke	NegPre_AuxVStem	NegPre_Adv	NegPre_AuxVStem	NegPre_Adv
a_kw_az_i	SC1_BPre15_VRoot_VerbTerm	SC6_BPre15_VRoot_VerbTerm	SC1_BPre15_VRoot_VerbTerm	SC6_BPre15_VRoot_VerbTerm
u_ku_lw_enz_a	NPrePre15_BPre15_BPre11_VRoot_VerbTerm	NPrePre15_BPre15_BPre11_VRoot_VerbTerm	NPrePre15_BPre15_BPre11_VRoot_VerbTerm	NPrePre15_BPre15_BPre11_VRoot_VerbTerm
lu_sebenz_e	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
I_Khomishani	NPrePre9_NStem	NPrePre9_ProperName	NPrePre9_NStem	NPrePre9_ProperName
y_enz_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
i_zi_hlongozo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
ze_zin_guquko	PossConc10_NPrePre10_BPre10_NStem	PossConc10_BPre10_NStem	PossConc10_NPrePre10_BPre10_NStem	PossConc8_BPre10_NStem
ze_si_khungo	PossConc10_NPrePre7_BPre7_NStem	PossConc8_BPre7_NStem	PossConc10_NPrePre7_BPre7_NStem	PossConc8_BPre7_NStem
ezi_finyelel_a	RelConc10_VRoot_VerbTerm	RelConc8_Intrans_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc8_Intrans_VerbTerm
kude	Adv	Adv	Adv	Adv
u_ku_lungis_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
u_ku_nga_sebenzi	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	NPrePre15_BPre15_NegPre_NStem	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	NPrePre15_BPre15_NegPre_NStem
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
kwe_mi_sebenzi	PossConc15_NPrePre4_BPre4_NStem	PossConc15_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	PossConc15_BPre4_NStem
yo_m_phakathi	PossConc9_NPrePre3_BPre3_Adv	PossConc9_BPre3_NStem	PossConc9_NPrePre3_BPre3_Adv	PossConc9_BPre3_NStem
n_o_hulumeni	AdvPre_NPrePre2a_NStem	AdvPre_NPrePre2a_NStem	AdvPre_NPrePre2a_NStem	AdvPre_NPrePre2a_NStem
be_zin_dawo	PossConc2_NPrePre10_BPre10_NStem	PossConc2_BPre10_NStem	PossConc2_NPrePre10_BPre10_NStem	PossConc2_BPre10_NStem
.	Punc	PUNC	Punc	PUNC
U_ku_qond_a	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm
i_zin_dlel_a	NPrePre10_BPre10_NStem	NPrePre10_BPre10_VRoot_VerbTerm	NPrePre10_BPre10_NStem	NPrePre10_BPre10_VRoot_VerbTerm
zo_ku_zi_phil_is_a	PossConc10_NPrePre15_BPre15_ReflPre_VRoot_CausExt_VerbTerm	PossConc10_BPre15_ReflPre_VRoot_CausExt_VerbTerm	PossConc10_NPrePre15_BPre15_ReflPre_VRoot_CausExt_VerbTerm	PossConc10_BPre15_ReflPre_VRoot_CausExt_VerbTerm
ze_zi_n_hlobo	PossConc8_NPrePre10_BPre10_NStem	PossConc10_BPre8_BPre9_NStem	PossConc8_NPrePre10_BPre10_NStem	PossConc10_BPre8_BPre9_NStem
ezi_thile	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem	RelConc8_RelStem
za_ba_ntu	PossConc10_NPrePre2_BPre2_NStem	PossConc10_BPre2_NStem	PossConc10_NPrePre2_BPre2_NStem	PossConc10_BPre2_NStem
ngo_kwe_n_hlalo	AdvPre_NPrePre15_PossConc15_BPre9_NStem	AdvPre_PossConc15_BPre9_NStem	AdvPre_NPrePre15_PossConc15_BPre9_NStem	AdvPre_PossConc15_BPre9_NStem
,	Punc	PUNC	Punc	PUNC
oku_hlangan_is_a	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm
oku_yi_n_gcebo	RelConc15_CopPre_BPre9_NStem	RelConc15_CopPre_BPre9_NStem	RelConc15_CopPre_BPre9_NStem	RelConc15_CopPre_BPre9_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2
,	Punc	PUNC	Punc	PUNC
i_zin_selelo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
,	Punc	PUNC	Punc	PUNC
aba_fis_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
u_ku_b_a	Conj	NPrePre15_BPre15_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VRoot_VerbTerm
na_kho	AdvPre_PronStem15	AdvPre_PronStem15	AdvPre_PronStem15	AdvPre_PronStem15
,	Punc	PUNC	Punc	PUNC
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
na_ma_thuba	AdvPre_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem
aba_na_wo	RelConc2_AdvPre_PronStem6	RelConc2_AdvPre_PronStem6	RelConc2_AdvPre_PronStem6	RelConc2_AdvPre_PronStem6
.	Punc	PUNC	Punc	PUNC
U_yi_fez_e	SC2ps_OC9_VRoot_VerbTerm	SC3_OC4_VRoot_VerbTerm	SC2ps_OC9_VRoot_VerbTerm	SC3_OC4_VRoot_VerbTerm
ka_njani	AdvPre_Interrog	AdvPre_Interrog	AdvPre_Interrog	AdvPre_Interrog
i_n_hloso	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
yo_ku_leth_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
u_phathina	NPrePre1_NStem	NPrePre1_NStem	NPrePre1_NStem	NPrePre1a_NStem
wa_kho	PossConc1_PronStem2ps	PossConc3_PronStem2	PossConc1_PronStem2ps	PossConc3_PronStem2
?	Punc	PUNC	Punc	PUNC
I_si_gaba	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
se_si__2	PossConc7_NPrePre7_BPre7_Num	PossConc7_BPre7_Num	PossConc7_NPrePre7_BPre7_Num	PossConc7_BPre7_Num
si_qal_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
ngo_ku_hlaziy_a	AdvPre_NPre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_Intrans_VerbTerm	AdvPre_NPre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_Intrans_VerbTerm
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
no_ku_hlangan_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm
i_mi_niningwane	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_qoq_w_e	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm
e_m_sebenz_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
yo_kw_enz_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
i_balazwe	SC6_Intrans_VerbTerm	NPrePre5_NStem	SC6_Intrans_VerbTerm	BPre9_NStem
,	Punc	PUNC	Punc	PUNC
wo_ku_nqamul_a	PossConc3_NPre15_BPre15_VRoot_VerbTerm	PossConc3_BPre15_VRoot_VerbTerm	PossConc3_NPre15_BPre15_VRoot_VerbTerm	PossConc3_BPre15_VRoot_VerbTerm
i_n_dawo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
,	Punc	PUNC	Punc	PUNC
wo_m_lando	PossConc1a_NStem	PossConc3_BPre3_NStem	PossConc1a_NStem	PossConc3_BPre3_NStem
we_zi_gigaba	PossConc1_NPrePre8_BPre8_NStem	PossConc1_BPre8_NStem	PossConc1_NPrePre8_BPre8_NStem	PossConc1_BPre8_NStem
ngo_ku_landel_an_a	AdvPre_NPrePre15_BPre15_VRoot_ApplExt_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_RecipExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_ApplExt_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_RecipExt_VerbTerm
kwa_zo	PossConc15_PronStem10	PossConc15_PronStem10	PossConc15_PronStem10	PossConc15_PronStem10
no_we_zi_mo	AdvPre_OC3_NStem	AdvPre_PossConc4_BPre8_NStem	AdvPre_OC3_NStem	AdvPre_PossConc3_BPre8_NStem
ze_si_khathi	PossConc10_NPrePre7_BPre7_NStem	PossConc10_BPre7_NStem	PossConc10_NPrePre7_BPre7_NStem	PossConc10_BPre7_NStem
esi_de	AdjPref7_AdjStem	AdjPref7_AdjStem	AdjPref7_AdjStem	AdjPref7_AdjStem
.	Punc	PUNC	Punc	PUNC
Juba	ProperName	ProperName	ProperName	ProperName
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
