morphemes	target	prediction	morphemes_predseg	prediction_predseg
kwelisu	NStem	NStem	kwa_li_su	PossConc15_BPre5_NStem
.	Punc	Punc	.	Punc
kwa_esekel_w_a_ngco	PossConc15_VRoot_PassExt_VerbTerm_Ideoph	PossConc15_VRoot_PassExt_VerbTerm_Ideoph	kwa_sekelwa_ngco	PossConc15_NStem_Ideoph
nga_ti_mali	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	nga_ti_mali	AdvPre_BPre10_NStem
kwa_i_mi_mango	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	kwa_i_mi_mango	PossConc15_NPrePre4_BPre4_NStem
ku_gcugcutel_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_gcugcutel_a	BPre15_VRoot_VerbTerm
bu_nikati	BPre14_NStem	BPre14_NStem	bu_nikati	BPre14_NStem
ba_tin_hlelo	PossConc2_BPre10_NStem	PossConc2_BPre10_NStem	ba_tin_hlelo	PossConc2_BPre10_NStem
ta_ku_sebent_a	PossConc8_BPre15_VRoot_VerbTerm	PossConc10_OC15_VRoot_VerbTerm	ta_ku_sebent_a	PossConc10_OC15_VRoot_VerbTerm
futsi	Conj	Conj	futsi	Conj
ku_akh_a	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_akh_a	BPre15_VRoot_VerbTerm
lu_hlobo	NPre11_NStem	BPre11_NStem	lu_hlobo	BPre11_NStem
lolu_tsite	RelConc11_RelStem	RelConc11_RelStem	lolu_tsite	RelConc11_RelStem
lwe_ku_ti_phendvul_el_a	PossConc11_BPre15_SC8_VRoot_ApplExt_VerbTerm	PossConc11_BPre15_ReflPre_VRoot_ApplExt_VerbTerm	lwa_ku_ti_phendvul_el_a	PossConc11_OC15_ReflPre_VRoot_ApplExt_VerbTerm
.	Punc	Punc	.	Punc
ku_phindz_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_phindz_e	SC15_VRoot_VerbTerm
ku_tfutfuk_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	ku_tfutfuk_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm
na_e_ma_khono	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	na_e_ma_khono	AdvPre_NPrePre6_BPre6_NStem
e_ku_phats_a	LocPre_OC15_VRoot_VerbTerm	LocPre_OC15_VRoot_VerbTerm	a_ku_phats_a	PossConc6_OC15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
e_ku_landz_elel_a	PossConc6_BPre15_VRoot_IntensExt_VerbTerm	PossConc6_OC15_VRoot_IntensExt_VerbTerm	e_ku_landz_elel_a	PossConc6_OC15_VRoot_IntensExt_VerbTerm
na_we_kw_ent_a	AdvPre_OC3_SC15_VRoot_VerbTerm	AdvPre_PossConc3_BPre15_VRoot_VerbTerm	ne_we_ku_ent_a	AdvPre_PossConc3_BPre15_VRoot_VerbTerm
u_li_phakelotimali	NPrePre1_NPre5_NStem	NPrePre1_BPre5_NStem	u_li_phakelotimali	NPrePre1_BPre5_NStem
.	Punc	Punc	.	Punc
lu_hlelo	BPre11_NStem	BPre11_NStem	lu_hlelo	BPre11_NStem
lolu_banti	RelConc5_NStem	RelConc11_NStem	lolu_banti	RelConc11_NStem
lwa_ku_camb_a	PossConc11_OC15_VRoot_VerbTerm	PossConc11_OC15_VRoot_VerbTerm	lwa_ku_camb_a	PossConc11_OC15_VRoot_VerbTerm
ka_bu_sha	AdvPre_BPre14_AdjStem	AdvPre_BPre14_AdjStem	ka_bu_sha	AdvPre_BPre14_AdjStem
lolu_chuman_is_a	RelConc11_VRoot_CausExt_VerbTerm	RelConc11_VRoot_CausExt_VerbTerm	lolu_chuman_is_a	RelConc11_VRoot_CausExt_VerbTerm
e_ma_nyuvesi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_nyuvesi	NPrePre6_BPre6_NStem
,	Punc	Punc	,	Punc
i_mi_khandlu	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_khandlu	NPrePre4_BPre4_NStem
ya_i_sayensi	PossConc4_NPre9_NStem	PossConc9_BPre4_NStem	ye_sayensi	PossConc4_NStem
kanye	Conj	Conj	kanye	Conj
na_laba_nye	AdvPre_AdjPref2_AdjStem	AdvPre_AdjPref2_AdjStem	na_laba_nye	AdvPre_AdjPref2_AdjStem
ba_dlali_n_dzima	BPre2_NStem_BPre9_NStem	BPre2_NStem_BPre9_NStem	ba_dlali_n_dzima	BPre2_NStem_BPre9_NStem
ku_ta_lu_cwaningo	LocPre_PossConc10_BPre11_NStem	LocPre_PossConc10_BPre11_NStem	ku_te_lu_cwaningo	BPre17_PossConc10_BPre11_NStem
na_ta_in_tfutfuko	AdvPre_PossConc10_NPre9_NStem	AdvPre_PossConc10_NPre9_NStem	na_ta_n_tfutfuko	AdvPre_PossConc10_BPre9_NStem
kanye	Conj	Conj	kanye	Conj
na_mi_khakha	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	na_mi_khakha	AdvPre_BPre4_NStem
ya_ta_m_notfo	PossConc9_PossConc10_BPre3_NStem	PossConc4_PossConc10_BPre3_NStem	ya_ta_m_notfo	PossConc4_PossConc10_BPre3_NStem
le_hamb_a	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	le_hamb_a	RelConc4_VRoot_VerbTerm
e_m_bili	LocPre_BPre3_NStem	LocPre_BPre3_NStem	e_m_bili	LocPre_BPre3_NStem
.	Punc	Punc	.	Punc
cedz_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	cedz_is_a	VRoot_CausExt_VerbTerm
nge_ku_khomb_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	nge_ku_khomb_a	AdvPre_BPre15_VRoot_VerbTerm
ba_bambi	BPre2_NStem	BPre2_NStem	ba_bambi	BPre2_NStem
li_chaza	BPre5_NStem	BPre5_NStem	li_chaza	BPre5_NStem
loku_cukats_w_e	RelConc15_VRoot_PassExt_VerbTerm	RelConc15_VRoot_PassExt_VerbTerm	loku_cukats_w_e	RelConc15_VRoot_PassExt_VerbTerm
e_ma_notsi_ini	LocPre_BPre6_NStem_LocSuf	NPrePre6_BPre6_NStem_LocSuf	e_ma_notsi_ini	NPrePre6_BPre6_NStem_LocSuf
esi_fundvo	RelConc7_NStem	RelConc7_NStem	a_si_fundvo	PossConc6_BPre7_NStem
e_si_ehluko_ini	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	e_si_ehluko_ini	LocPre_BPre7_NStem_LocSuf
4	Num	Num	4	Num
.	Punc	Punc	.	Punc
tin_chubo	BPre10_NStem	BPre10_NStem	tin_chubo	BPre10_NStem
ta_ku_sebent_a	PossConc10_OC15_VRoot_VerbTerm	PossConc10_OC15_VRoot_VerbTerm	ta_ku_sebent_a	PossConc10_OC15_VRoot_VerbTerm
-	Punc	Punc	-	Punc
ti_fak_a	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	ti_fak_a	SC10_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	e_khatsi	LocPre_Adv
ku_fez_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_fez_a	BPre15_VRoot_VerbTerm
lu_hla	BPre11_NStem	BPre11_NStem	lu_hla	BPre11_NStem
lwa_e_ma_lungiselelo	PossConc11_NPrePre6_BPre6_NStem	PossConc11_NPrePre6_BPre6_NStem	lwa_e_ma_lungiselelo	PossConc11_NPrePre6_BPre6_NStem
nge_ku_ent_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	nga_ku_ent_a	AdvPre_OC15_VRoot_VerbTerm
le_i_mi_sebenti	PossConc5_NPrePre4_BPre4_NStem	PossConc5_NPrePre4_BPre4_NStem	le_mi_sebenti	Dem4_BPre4_NStem
le_cukats_w_e	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	le_cukats_w_e	RelConc4_VRoot_PassExt_VerbTerm
ku_lolu_hla	LocPre_Dem11_Pos1_NStem	LocPre_Dem11_NStem	ku_lolu_hla	LocPre_Dem11_NStem
.	Punc	Punc	.	Punc
kuna_tin_chubo	AdvPre_NPre10_NStem	AdvPre_NPre10_NStem	ku_na_tin_chubo	BPre15_AdvPre_NPre10_NStem
leti_tsite	RelConc10_RelStem	RelConc10_RelStem	leti_tsite	RelConc10_RelStem
leti_s_e_khatsi	RelConc10_PreLoc-s_LocPre_NStem	RelConc10_PreLoc-s_LocPre_Adv	leti_s_e_khats_i	RelConc10_PreLoc-s_LocPre_VRoot_VerbTerm
kwa_leto	PossConc15_Dem8_Pos2	PossConc15_Dem8	kwa_leto	PossConc15_Dem10
ta_ku_sebent_a	PossConc10_OC15_VRoot_VerbTerm	PossConc10_OC15_VRoot_VerbTerm	ta_ku_sebent_a	PossConc10_OC15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
ti_nyenti	AdjPref8_AdjStem	AdjPref10_AdjStem	ti_nyenti	AdjPref10_AdjStem
ti_zatfu	BPre8_NStem	BPre8_NStem	ti_zatfu	BPre8_NStem
ta_ku_vel_a	PossConc8_OC15_VRoot_VerbTerm	PossConc8_BPre15_VRoot_VerbTerm	ta_ku_vel_a	PossConc8_BPre15_VRoot_VerbTerm
kwa_ku_shay_is_an_a	PossConc15_OC15_VRoot_CausExt_RecipExt_VerbTerm	PossConc15_OC15_VRoot_CausExt_RecipExt_VerbTerm	kwa_ku_shay_is_an_a	PossConc15_OC15_VRoot_CausExt_RecipExt_VerbTerm
.	Punc	Punc	.	Punc
leti_nye	AdjPref10_AdjStem	AdjPref10_AdjStem	leti_nye	AdjPref10_AdjStem
ta_to	PossConc8_PronStem8	PossConc10_PronStem8	ta_to	PossConc10_PronStem8
'	Punc	Punc	'	Punc
ti_nga_phats_ek_a	SC8_Pot_VRoot_NeutExt_VerbTerm	SC8_Pot_VRoot_NeutExt_VerbTerm	ti_nga_phats_ek_a	SC8_Pot_VRoot_NeutExt_VerbTerm
'	Punc	Punc	'	Punc
leti_nye	AdjPref10_AdjStem	AdjPref10_AdjStem	leti_nye	AdjPref10_AdjStem
ta_to	PossConc8_PronStem8	PossConc10_PronStem8	ta_to	PossConc10_PronStem8
ti_nga_b_a	SC8_Pot_VRoot_VerbTerm	SC10_Pot_VRoot_VerbTerm	ti_nga_b_a	SC10_Pot_VRoot_VerbTerm
'	Punc	Punc	'	Punc
yi_miva	CopPre_NStem	CopPre_NStem	y_i_mi_va	CopPre_NPrePre4_BPre4_NStem
'	Punc	Punc	'	Punc
,	Punc	Punc	,	Punc
loku_yi_n_dlela	RelConc15_CopPre_BPre9_NStem	RelConc15_CopPre_BPre9_NStem	loku_yi_in_dlela	RelConc15_CopPre_NPre9_NStem
u_mu_ntfu	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	u_mu_ntfu	NPrePre1_BPre1_NStem
la_bon_a	RelConc1_VRoot_VerbTerm	SC5_VRoot_VerbTerm	la_bon_a	RelConc1_VRoot_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	nga_yo	AdvPre_PronStem9
leso	Dem7_Pos1	Dem7	leso	Dem7
si_mo	BPre7_NStem	BPre7_NStem	si_mo	BPre7_NStem
.	Punc	Punc	.	Punc
i_mi_biko	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_biko	NPrePre4_BPre4_NStem
le_hlel_iw_e	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	le_hlel_iw_e	RelConc4_VRoot_PassExt_VerbTerm
-	Punc	Punc	-	Punc
e_ma_komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_komidi	NPrePre6_BPre6_NStem
a_li_wadi	PossConc6_BPre5_NStem	PossConc6_BPre5_NStem	a_li_wadi	PossConc6_BPre5_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
a_tfol_e	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_tfol_e	SC6_VRoot_VerbTerm
lu_ati	BPre11_NStem	BPre11_NStem	lu_ati	BPre11_NStem
nge_in_chubo	AdvPre_NPre9_NStem	AdvPre_NPre9_NStem	nge_in_chubo	AdvPre_NPre9_NStem
ya_u_mu_khandlu	PossConc9_NPrePre3_BPre3_NStem	PossConc9_NPrePre3_BPre3_NStem	ya_mu_khandlu	PossConc9_BPre3_NStem
nge_ti_khatsi	AdvPre_NPre8_Adv	AdvPre_NPre8_NStem	nge_ti_khatsi	AdvPre_NPre8_NStem
leti_hlel_iw_e	RelConc8_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	leti_hlel_iw_e	RelConc8_VRoot_PassExt_VerbTerm
.	Punc	Punc	.	Punc
a_nga_but_a	SC6_Pot_VRoot_VerbTerm	SC6_Pot_VRoot_VerbTerm	a_nga_but_a	SC6_Pot_VRoot_VerbTerm
li_khansela	BPre5_NStem	BPre5_NStem	li_khansela	BPre5_NStem
kutsi	Conj	Conj	kutsi	Conj
yini	Interrog	Interrog	yini	Interrog
le_bamb_elel_e	RelConc9_VRoot_IntensExt_VerbTerm	RelConc9_VRoot_IntensExt_VerbTerm	le_bamb_elel_e	RelConc9_VRoot_IntensExt_VerbTerm
le_i_n_chubo	RelConc9_NPrePre9_BPre9_NStem	PossConc5_NPrePre9_BPre9_NStem	le_i_n_chubo	PossConc5_NPrePre9_BPre9_NStem
,	Punc	Punc	,	Punc
ba_phakam_is_e	SC2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	ba_phakam_is_e	SC2_VRoot_CausExt_VerbTerm
tin_dlela	BPre10_NStem	BPre10_NStem	tin_dlela	BPre10_NStem
ta_ku_hlangabet_a	PossConc10_OC15_VRoot_VerbTerm	PossConc10_OC15_VRoot_VerbTerm	ta_ku_hlangabet_a	PossConc10_OC15_VRoot_VerbTerm
tin_hlelo	BPre10_NStem	BPre10_NStem	tin_hlelo	BPre10_NStem
nga_ku_phumelel_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	nge_ku_phumelel_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm
ka_ncono	AdvPre_NStem	AdvPre_NStem	ka_ncono	AdvPre_NStem
.	Punc	Punc	.	Punc
ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm	BPre15_ReflPre_VRoot_VerbTerm	ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	kwe_m_mango	PossConc15_BPre3_NStem
ku_lu_hlelo	LocPre_BPre11_NStem	LocPre_NPre11_NStem	ku_lu_hlelo	LocPre_NPre11_NStem
lolu_dzing_a	RelConc11_VRoot_VerbTerm	RelConc11_VRoot_VerbTerm	lolu_dzing_a	RelConc11_VRoot_VerbTerm
ku_bandzakany_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	ku_bandzakany_w_a	BPre15_VRoot_PassExt_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	kwe_m_mango	PossConc15_BPre3_NStem
ku_to	LocPre_PronStem8	LocPre_PronStem8	ku_to	LocPre_PronStem8
to_nkhe	QuantConc8_QuantStem	QuantConc8_QuantStem	to_nkhe	QuantConc8_QuantStem
ti_gaba	BPre8_NStem	BPre8_NStem	ti_gaba	BPre8_NStem
.	Punc	Punc	.	Punc
e_ma_komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_komidi	NPrePre6_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_wadi	NPrePre6_BPre6_NStem
a_dzing_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_dzing_a	SC6_VRoot_VerbTerm
ku_tfol_a	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_tfol_a	SC15_VRoot_VerbTerm
in_dlela	NPre9_NStem	NPre9_NStem	i_n_dlela	NPrePre9_BPre9_NStem
le_ncono	PossConc5_NStem	PossConc5_NStem	le_ncono	PossConc5_NStem
ya_ku_ndlul_is_a	PossConc9_OC15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	ya_ku_ndlul_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm
u_mu_layeto	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_mu_layeto	NPrePre3_BPre3_NStem
ku_y_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_y_e	SC15_VRoot_VerbTerm
nga_kutsi	AdvPre_Conj	AdvPre_Conj	nga_kutsi	AdvPre_Conj
u_mu_layeto	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_mu_layeto	NPrePre3_BPre3_NStem
u_condz_e	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_condz_e	SC3_VRoot_VerbTerm
ku_bo_bani	LocPre_OC2_Interrog	LocPre_BPre2a_Interrog	ku_bo_bani	LocPre_BPre2a_Interrog
.	Punc	Punc	.	Punc
si_bonelo	BPre7_NStem	BPre7_NStem	si_bonelo	BPre7_NStem
uma	Conj	Conj	uma	Conj
ngabe	Conj	Conj	ngabe	Conj
lu_dzaba	BPre11_NStem	BPre11_NStem	lu_dzaba	BPre11_NStem
lu_fak_a	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	lu_fak_a	SC11_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	e_khatsi	LocPre_Adv
ba_ntfu	BPre2_NStem	BPre2_NStem	ba_ntfu	BPre2_NStem
laba_sha	AdjPref2_AdjStem	AdjPref2_AdjStem	laba_sha	AdjPref2_AdjStem
lu_nga_niket_w_a	SC11_Pot_VRoot_PassExt_VerbTerm	SC11_Pot_VRoot_PassExt_VerbTerm	lu_nga_niket_w_a	SC11_Pot_VRoot_PassExt_VerbTerm
nga_ti_teshi	AdvPre_BPre8_NStem	AdvPre_BPre8_NStem	nga_ti_teshi	AdvPre_BPre8_NStem
ta_u_mu_sakato	PossConc8_NPrePre3_BPre3_NStem	PossConc8_NPrePre3_BPre3_NStem	te_m_sakato	PossConc8_BPre3_NStem
nobe	Conj	Conj	nobe	Conj
nga_lesi_nye	AdvPre_AdjPref7_AdjStem	AdvPre_AdjPref7_AdjStem	nga_lesi_nye	AdvPre_AdjPref7_AdjStem
si_ehlakalo	BPre7_NStem	BPre7_NStem	si_ehlakalo	BPre7_NStem
,	Punc	Punc	,	Punc
lesi_njenga_si_hlakalo	RelConc7_AdvPre_BPre7_NStem	RelConc7_AdvPre_BPre7_NStem	lesi_njenge_shlakalo	RelConc7_AdvPre_NStem
sa_te_mi_dlalo	PossConc7_PossConc10_BPre4_NStem	PossConc7_PossConc10_BPre4_NStem	sa_ta_mi_dlalo	PossConc7_PossConc10_BPre4_NStem
,	Punc	Punc	,	Punc
ba_ntfu	BPre2_NStem	BPre2_NStem	ba_ntfu	BPre2_NStem
laba_sha	AdjPref2_AdjStem	AdjPref2_AdjStem	laba_sha	AdjPref2_AdjStem
laba_ti_bandzakany_a	RelConc2_ReflPre_VRoot_VerbTerm	RelConc2_ReflPre_VRoot_VerbTerm	laba_ti_bandzakany_a	RelConc2_SC8_VRoot_VerbTerm
ku_so	LocPre_PronStem7	LocPre_PronStem7	ku_so	LocPre_PronStem7
.	Punc	Punc	.	Punc
to_nkhe	QuantConc10_QuantStem	QuantConc10_QuantStem	to_nkhe	QuantConc10_QuantStem
tin_hlaka	BPre10_NStem	BPre10_NStem	tin_hlaka	BPre10_NStem
ta_u_mu_mango	PossConc8_NPrePre3_BPre3_NStem	PossConc10_NPrePre3_BPre3_NStem	ta_u_mu_mango	PossConc10_NPrePre3_BPre3_NStem
,	Punc	Punc	,	Punc
ku_fak_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_fak_a	BPre15_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	e_khatsi	LocPre_Adv
ti_shayamtsetfo	BPre8_NStem	BPre8_NStem	ti_shayamtsetfo	BPre8_NStem
na_te_ku_ehlulela	AdvPre_PossConc8_BPre15_NStem	AdvPre_PossConc8_BPre15_NStem	na_ta_ku_ehlulel_a	AdvPre_Fut_OC15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
ti_cinisekise	BPre10_NStem	BPre10_NStem	ti_cinisek_is_e	SC8_VRoot_CausExt_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
u_mphumela	NPrePre1a_NStem	NPrePre1a_NStem	u_mu_phumela	NPrePre3_BPre3_NStem
we_ntfutfuko	PossConc3_NStem	PossConc3_NStem	wa_in_tfutfuko	PossConc3_NPre9_NStem
u_ya_bonakala	NPrePre1a_Pres_NStem	NPrePre1a_Pres_NStem	u_ya_bon_akal_a	SC1_Pres_VRoot_NeutExt_VerbTerm
ku_laba_phuy_ile	LocPre_RelConc2_VRoot_Perf	LocPre_RelConc2_VRoot_Perf	ku_laba_phuy_ile	LocPre_RelConc2_VRoot_Perf
na_li_nyenti	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	na_li_nyenti	AdvPre_BPre5_AdjStem
la_laba_ncish_w_e	SC2_RelConc2_VRoot_PassExt_VerbTerm	PossConc5_RelConc2_VRoot_PassExt_VerbTerm	laba_ncish_w_e	RelConc2_VRoot_PassExt_VerbTerm
e_ma_tfuba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_tfuba	NPrePre6_BPre6_NStem
,	Punc	Punc	,	Punc
ku_lingan_is_w_e	BPre15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	ku_lingan_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm
i_mi_tamo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_tamo	NPrePre4_BPre4_NStem
ya_labeme	PossConc9_NStem	PossConc4_NStem	ya_laba_me	PossConc4_RelConc2_NStem
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem	ka_hle	AdvPre_AdjStem
ya_uku_vikel_a	PossConc9_SC15_VRoot_VerbTerm	PossConc4_BPre15_VRoot_VerbTerm	ya_ku_vikel_a	PossConc4_BPre15_VRoot_VerbTerm
ti_n_shisekelo	BPre8_BPre9_NStem	BPre8_BPre9_NStem	tin_shisekelo	BPre10_NStem
ta_bo	PossConc10_PronStem2	PossConc8_PronStem2	ta_bo	PossConc8_PronStem2
nge_ku_tsats_el_a	AdvPre_BPre15_VRoot_ApplExt_VerbTerm	AdvPre_SC15_VRoot_ApplExt_VerbTerm	nga_ku_tsats_el_a	AdvPre_OC15_VRoot_ApplExt_VerbTerm
i_mi_mango	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_mango	NPrePre4_BPre4_NStem
le_te	RelConc9_NStem	PossConc5_NStem	lete	NStem
e_ma_ndla	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_ndla	NPrePre6_BPre6_NStem
.	Punc	Punc	.	Punc
i_Ningizimu	BPre9_ProperName	BPre9_ProperName	i_ningizimu	BPre9_NStem
Afrika	ProperName	ProperName	afrika	NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
i_sebent_is_e	SC9_VRoot_CausExt_VerbTerm	SC9_VRoot_CausExt_VerbTerm	i_sebent_is_e	SC9_VRoot_CausExt_VerbTerm
e_ma_ndla	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_ndla	NPrePre6_BPre6_NStem
a_yo	PossConc6_PronStem4	PossConc6_PronStem9	a_yo	PossConc6_PronStem9
kute	Conj	Conj	kute	Conj
ye_enyus_e	CopPre_VRoot_VerbTerm	Pres_VRoot_VerbTerm	i_enyus_e	SC9_VRoot_VerbTerm
i_m_phahla	NPrePre9_BPre3_NStem	NPrePre9_BPre3_NStem	i_m_phahla	NPrePre9_BPre3_NStem
le_yi_tfum_el_a	RelConc9_OC9_VRoot_ApplExt_VerbTerm	RelConc9_OC9_VRoot_ApplExt_VerbTerm	le_yi_tfum_el_a	RelConc9_OC9_VRoot_ApplExt_VerbTerm
ku_lama_nye	LocPre_AdjPref6_AdjStem	LocPre_AdjPref6_AdjStem	ku_lama_nye	LocPre_AdjPref6_AdjStem
e_ma_ve	LocPre_BPre6_NStem	LocPre_BPre6_NStem	e_ma_ve	LocPre_BPre6_NStem
.	Punc	Punc	.	Punc
uma	Conj	Conj	uma	Conj
ngabe	Conj	Conj	ngabe	Conj
u_mu_notfo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_mu_notfo	NPrePre3_BPre3_NStem
u_cudzelan_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_cudzelan_a	SC3_VRoot_VerbTerm
ka_ncane	AdvPre_AdjStem	AdvPre_AdjStem	ka_ncane	AdvPre_AdjStem
e_u_mu_khakha_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	e_u_mu_khakha_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf
mu_nye	AdjPref3_AdjStem	AdjPref3_AdjStem	mu_nye	AdjPref3_AdjStem
,	Punc	Punc	,	Punc
ku_tawu_mel_e	SC15_Fut_VRoot_VerbTerm	SC15_Fut_VRoot_VerbTerm	ku_tawu_mel_e	SC15_Fut_VRoot_VerbTerm
i_ent_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	i_ent_a	SC9_VRoot_VerbTerm
ncono	Adv	NStem	ncono	NStem
ku_lemi_nye	LocPre_AdjPref4_AdjStem	LocPre_AdjPref4_AdjStem	ku_lemi_nye	LocPre_AdjPref4_AdjStem
i_mi_khakha	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_khakha	NPrePre4_BPre4_NStem
.	Punc	Punc	.	Punc
bu_hle	BPre14_NStem	BPre14_AdjStem	bu_hle	BPre14_AdjStem
ba_leli_ve	PossConc14_Dem5_Pos1_NStem	PossConc2_Dem5_NStem	ba_leli_ve	PossConc2_Dem5_NStem
lobu_catsanis_ek_a_ko	RelConc14_VRoot_NeutExt_VerbTerm_RelSuf	RelConc14_VRoot_NPas_VerbTerm_RelSuf	lobu_catsaniseka_ko	RelConc14_NStem_RelSuf
bu_fak_a	SC14_VRoot_VerbTerm	SC14_VRoot_VerbTerm	bu_fak_a	SC14_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	e_khatsi	LocPre_Adv
e_ma_minerali	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_minerali	NPrePre6_BPre6_NStem
kanye	Conj	Conj	kanye	Adv
na_mi_tfombo	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	na_mi_tfombo	AdvPre_BPre4_NStem
ya_i_n_velo	PossConc4_NPrePre9_BPre9_NStem	PossConc4_NPrePre9_BPre9_NStem	ya_i_n_velo	PossConc4_NPrePre9_BPre9_NStem
,	Punc	Punc	,	Punc
u_mu_khakha	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_mu_khakha	NPrePre3_BPre3_NStem
