morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
o_nke	QuantConc6_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem	NStem_NStem
a_ma_qela	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
ng_oko_ku_shiy_a__shiy_an_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm_VRoot_RecipExt_VerbTerm	AdvPre_AdvPre_SC15_VRoot_VerbTerm_VRoot_RecipExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm_VRoot_RecipExt_VerbTerm	VRoot_VRoot_VRoot_NStem_VRoot_VRoot_VRoot_VRoot
kwa_zo	PossConc15_PronStem10	PossConc15_PronStem10	PossConc15_PronStem10	NStem_NStem
,	Punc	PUNC	Punc	PUNC
ku_bandakany_w_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
n_e_zo_na	AdvPre_LocPre_PronStem8_PronSuf	AdvPre_RelConc9_PronStem10_PronSuf	AdvPre_LocPre_PronStem8_PronSuf	NStem_NStem_NStem_NStem
z_i_zi_zi_sulu	BPre8_CopPre_NPrePre8_BPre8_NStem	CopPre_NPrePre8_BPre8_BPre8_NStem	BPre8_CopPre_NPrePre8_BPre8_NStem	NStem_NStem_NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
U_bu_me	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NStem_NStem_NStem
be_za_khono	PossConc14_NPrePre8_BPre8_NStem	PossConc14_BPre8_NStem	PossConc14_NPrePre8_BPre8_NStem	NStem_NStem_NStem
ze_n_konzo	PossConc8_NPrePre9_BPre9_NStem	PossConc10_BPre9_NStem	PossConc8_NPrePre9_BPre9_NStem	NStem_NStem_NStem
yo_lu_ntu	PossConc9_NPrePre11_BPre11_NStem	PossConc9_BPre11_NStem	PossConc9_NPrePre11_BPre11_NStem	PUNC_NStem_NStem
bu_bon_akal_is_a	SC14_VRoot_NeutExt_CausExt_VerbTerm	SC14_VRoot_NeutExt_CausExt_VerbTerm	SC14_VRoot_NeutExt_CausExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
u_bu_me	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	PUNC_PUNC_PUNC
be_za_khono	PossConc14_NPrePre8_BPre8_NStem	PossConc14_BPre8_NStem	PossConc14_NPrePre8_BPre8_NStem	NStem_VRoot_VRoot
zi_ka_zwelonke	PossConc8_PossKA_NStem	PossConc10_PossKA_NStem	PossConc8_PossKA_NStem	NStem_VRoot_NStem
.	Punc	PUNC	Punc	PUNC
Ku_kho	CopPre_Adv	CopPre_Adv	CopPre_Adv	PUNC_PUNC
u_ku_shota	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
oku_mandundu	RelConc15_RelStem	RelConc15_RelStem	RelConc15_RelStem	NStem_NStem
k_oo_gqi_rha	PossConc15_NPrePre2a_NStem	LocPre_NPrePre2a_NStem_NStem	PossConc15_NPrePre2a_NStem	NStem_NStem_NStem_NStem
aba_no_bu_lunga	RelConc2_CopPre_NPrePre14_BPre14_NStem	RelConc2_CopPre_BPre14_NStem	RelConc2_CopPre_NPrePre14_BPre14_NStem	NStem_NStem_NStem_NStem
obu_phezulu	RelConc14_Adv	RelConc14_Adv	RelConc14_Adv	NStem_NStem
,	Punc	PUNC	Punc	PUNC
i_in_jineli	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	PUNC_PUNC_PUNC
,	Punc	PUNC	Punc	PUNC
i_in_gcali	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
zo_lw_az_i	PossConc10_NPrePre11_BPre11_NStem	PossConc10_BPre11_VRoot_VerbTerm	PossConc10_NPrePre11_BPre11_NStem	NStem_NStem_NStem_NStem
lo_bu_chwephesh_e	PossConc11_NPrePre14_BPre14_NStem	PossConc11_BPre14_VRoot_VerbTerm	PossConc11_NPrePre14_BPre14_NStem	NStem_NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
i_in_gcali	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NStem_PUNC_NStem
za_s_en_kundle_ni	PossConc10_PreLoc-s_LocPre_NPrePre9_BPre9_NStem_LocSuf	PossConc10_PreLocs_AdjPref9_NStem_LocSuf	PossConc10_PreLoc-s_LocPre_NPrePre9_BPre9_NStem_LocSuf	VRoot_NStem_VRoot_VRoot_VRoot
,	Punc	PUNC	Punc	PUNC
a_becu_phi	NPrePre2_BPre2_NStem	CopPre_AuxVStem_EnumStem	NPrePre2_BPre2_NStem	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
aba_cwangcisi	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	NStem_NStem
,	Punc	PUNC	Punc	PUNC
aba_gcin_i	NPrePre2_BPre2_NStem	RelConc2_VRoot_VerbTerm	NPrePre2_BPre2_NStem	NStem_NStem_NStem
zi_n_cwadi	BPre10_NStem	BPre8_BPre9_NStem	BPre10_NStem	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
aba_tshutshisi	NPrePre2_BPre2_NStem	RelConc2_RelStem	NPrePre2_BPre2_NStem	NStem_NStem
,	Punc	PUNC	Punc	PUNC
aba_cebisi	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	NStem_NStem
be_kharityhulam	PossConc2_NPrePre9_NStem	PossConc14_NStem	PossConc2_NPrePre9_NStem	NStem_NStem
njalo	Adv	Adv	Adv	PUNC
njalo	Adv	Adv	Adv	PUNC
njalo	Adv	Adv	Adv	PUNC
.	Punc	PUNC	Punc	Conj
U_k_ongez_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
u_bu_na_kho	NPrePre14_BPre14_CopPre_NStem	NPrePre14_BPre14_CopPre_Adv	NPrePre14_BPre14_CopPre_NStem	NStem_NStem_NStem_NStem
bo_lawulo	PossConc14_NPrePre11_BPre11_NStem	PossConc14_BPre11	PossConc14_NPrePre11_BPre11_NStem	NStem_NStem
ba_ba_sebenzi	PossConc14_NPrePre2_BPre2_NStem	PossConc2_BPre2_NStem	PossConc14_NPrePre2_BPre2_NStem	NStem_NStem_NStem
aba_phezulu	RelConc2_Adv	RelConc2_Adv	RelConc2_Adv	PUNC_PUNC
aba_sebenz_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem
kw_i_mi_butho	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	VRoot_VRoot_VRoot_VRoot
e_no_bu_nzima	RelConc4_CopPre_NPrePre14_BPre14_RelStem	RelConc9_CopPre_BPre14_RelStem	RelConc4_CopPre_NPrePre14_BPre14_RelStem	NStem_VRoot_VRoot_VRoot
,	Punc	PUNC	Punc	PUNC
kw_i_mi_xholo	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	NStem_NStem_NStem_NStem
ye_politiki	PossConc4_NPrePre9_NStem	PossConc9_NStem	PossConc4_NPrePre9_NStem	PUNC_PUNC
e_ya_s_e_ku_hlal_e_ni	RelConc9_PossConc9_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_PossConc4_PreLocs_LocPre_BPre15_VRoot_VerbTerm_VerbTerm	RelConc9_PossConc9_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ku_fun_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	PUNC_PUNC_PUNC
i_n_gqalelo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
en_kulu	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem	PUNC_PUNC
.	Punc	PUNC	Punc	PUNC
U_ku_sombulul_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
zo_m_bini	QuantConc10_BPre1_AdjStem	QuantConc10_BPre9_AdjStem	QuantConc10_BPre1_AdjStem	NStem_NStem_NStem
u_ku_shota	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
kwe_za_khona	PossConc15_NPrePre8_BPre8_Adv	AdvPre_BPre8_Adv	PossConc15_NPrePre8_BPre8_Adv	NStem_NStem_NStem
zo_bu_gcis_a	PossConc8_NPrePre14_BPre14_NStem	PossConc8_BPre14_VRoot_VerbTerm	PossConc8_NPrePre14_BPre14_NStem	NStem_VRoot_NStem_NStem
no_lawulo	AdvPre_NPrePre11_BPre11_NStem	AdvPre_BPre11	AdvPre_NPrePre11_BPre11_NStem	NStem_NStem
,	Punc	PUNC	Punc	PUNC
u_rhulumente	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NStem_NStem
ku_mel_e	SC15_AuxVStem	SC15_VRoot_VerbTerm	SC15_AuxVStem	PUNC_PUNC_PUNC
a_thath_e	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	NStem_NStem_NStem
i_m_bono	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	PUNC_PUNC_PUNC
ye_xesha	PossConc9_NPrePre5_BPre5_NStem	PossConc9_BPre5	PossConc9_NPrePre5_BPre5_NStem	NStem_NStem
eli_de	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	NStem_NStem
e_ku_phuhl_is_e_ni	LocPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_VerbTerm	LocPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm_LocSuf	NStem_VRoot_VRoot_NStem_NStem_NStem
i_za_khono	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NStem_NStem_NStem
ezi_y_i_m_funeko	RelConc10_CopPre_NPrePre9_BPre9_NStem	RelConc10_CopPre_NPrePre9_BPre9_NStem	RelConc10_CopPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem_NStem_NStem
nge_khondo	AdvPre_NPrePre5_BPre5_NStem	AdvPre_BPre5	AdvPre_NPrePre5_BPre5_NStem	PUNC_PUNC
le_m_fundo	PossConc5_NPrePre9_BPre9_NStem	PossConc5_BPre9_NStem	PossConc5_NPrePre9_BPre9_NStem	PUNC_PUNC_PUNC
,	Punc	PUNC	Punc	NStem
ngo_ku_cebis_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
,	Punc	PUNC	Punc	NStem
na_ngo_bu_dlelane	AdvPre_AdvPre_NPrePre14_BPre14_NStem	AdvPre_AdvPre_BPre14_NStem	AdvPre_AdvPre_NPrePre14_BPre14_NStem	NStem_NStem_NStem_NStem
obusondel_en_e_yo	RelConc15_VRoot_RecipExt_VerbTerm_RelSuf	RelConc14_RecipExt_VerbTerm_RelSuf	RelConc15_VRoot_RecipExt_VerbTerm_RelSuf	NStem_NStem_NStem_NStem
ne_e_yunivesithi	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_NStem	AdvPre_NPrePre10_BPre10_NStem	VRoot_NStem_VRoot
ne_zi_fundo	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem	AdvPre_NPrePre8_BPre8_NStem	NStem_NStem_NStem
za_ma_candelo	PossConc10_NPrePre6_BPre6_NStem	PossConc10_BPre6_NStem	PossConc10_NPrePre6_BPre6_NStem	NStem_NStem_NStem
e_zo_lawulo	RelConc9_PossConc8_NPrePre11_BPre11_NStem	RelConc8_PossConc8_BPre11	RelConc9_PossConc8_NPrePre11_BPre11_NStem	PUNC_PUNC_PUNC
.	Punc	PUNC	Punc	PUNC
I_si_cwangciso	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NStem_NStem_NStem
si_thembek_ile	SC7_VRoot_Perf	SC7_VRoot_Perf	SC7_VRoot_Perf	NStem_NStem_NStem
ku_phel_a	Adv	SC15_VRoot_VerbTerm	Adv	NStem_NStem_NStem
njengo_kuba	AdvPre_Conj	AdvPre_Conj	AdvPre_Conj	NStem_NStem
i_n_kqubo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
yo_ku_hanj_is_w_a	PossConc9_NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_PassExt_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	VRoot_NStem_VRoot_NStem_VRoot_VRoot
kwa_so	PossConc15_PronStem7	PossConc15_PronStem7	PossConc15_PronStem7	PUNC_PUNC
i_lung_ile	SC9_VRoot_Perf	SC9_VRoot_Perf	SC9_VRoot_Perf	NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Ku_kho	CopPre_Adv	CopPre_Adv	CopPre_Adv	PUNC_PUNC
u_m_gcipheko	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
w_okwe_nene	PossConc3_RelConc15_NPrePre9_NStem	PossConc3_AdvPre_NStem	PossConc3_RelConc15_NPrePre9_NStem	NStem_NStem_NStem
wo_kuba	PossConc3_Conj	PossConc3_Conj	PossConc3_Conj	PUNC_PUNC
i__aj_enda	NPrePre9_NStem	NPrePre9_NStem_NStem	NPrePre9_NStem	PUNC_PUNC_PUNC
yo_phuhliso	PossConc9_NPrePre11_BPre11_NStem	PossConc9_BPre11	PossConc9_NPrePre11_BPre11_NStem	NStem_NStem
yo_Mzantsi	PossConc9_NPrePre3_ProperName	PossConc9_ProperName	PossConc9_NPrePre3_ProperName	NStem_NStem
Afrika	ProperName	ProperName	ProperName	PUNC
i_ngasilel_a	SC9_Pot_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_Pot_VRoot_VerbTerm	NStem_NStem_NStem
ku_ba	Conj	CopPre_Cop	Conj	PUNC_PUNC
u_rhulumente	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	VRoot_NStem
a_ka_kw_az_i	NegPre_SC1a_BPre15_VRoot_VerbTerm	NegPre_SC1_OC15_VRoot_VerbTerm	NegPre_SC1a_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem_NStem
u_ku_yi_fezek_is_a	NPrePre15_BPre15_OC9_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_OC4_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_OC9_VRoot_CausExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
.	Punc	PUNC	Punc	PUNC
I_Khomishoni	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NStem_NStem
y_enz_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	NStem_NStem_NStem
i_in_gcebiso	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
zo_ku_lungis_w_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc10_BPre15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
kwa_ma_ziko	PossConc15_NPrePre6_BPre6_NStem	PossConc15_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem	NStem_NStem_NStem
ezi_bhek_e	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	NStem_NStem_NStem
phaya	Dem16_Pos3	CDEMLOC	Dem16_Pos3	PUNC
e_ku_lungis_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	NStem_NStem_VRoot_NStem_NStem
u_ku_nga_lungelelan_i	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	NPrePre15_BPre15_NegPre_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
no_ku_sebenz_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
oku_th_i	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	NStem_NStem_NStem
ma_xa	BPre6_NStem	BPre6_NStem	BPre6_NStem	PUNC_PUNC
wa_mbi	PossConc6_EnumStem	PossConc6_EnumStem	PossConc6_EnumStem	NStem_NStem
ku_be	SC15_AuxVStem	CopPre_Cop	SC15_AuxVStem	PUNC_PUNC
phantsi	Adv	Adv	Adv	NStem
kw_i_n_konzo	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	VRoot_NStem_NStem_VRoot
yo_lu_ntu	PossConc9_NPrePre11_BPre11_NStem	PossConc9_BPre11_NStem	PossConc9_NPrePre11_BPre11_NStem	NStem_NStem_NStem
no_rhulumente	AdvPre_NPrePre1a_NStem	AdvPre_NStem	AdvPre_NPrePre1a_NStem	NStem_NStem
wa_ma_khaya	PossConc1a_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem	PossConc1a_NPrePre6_BPre6_NStem	NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
U_ku_qond_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
i_im_piliso	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
za_ma_qela	PossConc10_NPrePre6_BPre6_NStem	PossConc10_BPre6_NStem	PossConc10_NPrePre6_BPre6_NStem	NStem_NStem_NStem
e_ze_n_tlalo	RelConc6_PossConc10_NPrePre9_BPre9_NStem	RelConc8_PossConc8_BPre9_NStem	RelConc6_PossConc10_NPrePre9_BPre9_NStem	NStem_NStem_NStem_NStem
a_th_ile	RelConc6_VRoot_Perf	RelConc6_VRoot_Perf	RelConc6_VRoot_Perf	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
ku_bandakany_w_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	NStem_NStem_VRoot_VRoot
i_ma_pahla	NPrePre9_BPre9_NStem	NPrePre4_BPre6_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	PossConc9_PronStem2	NStem_NStem
e_xabis_ek_il_e_yo	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
,	Punc	PUNC	Punc	PUNC
i_mi_celi__m_ngeni	NPrePre4_BPre4_NStem_BPre3_NStem	NPrePre4_BPre4_NStem_BPre3_NStem	NPrePre4_BPre4_NStem_BPre3_NStem	VRoot_VRoot_NStem_NStem_VRoot
,	Punc	PUNC	Punc	PUNC
i_zi_phumo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NStem_NStem_NStem
ezi_nqwenel_ek_a_yo	RelConc8_VRoot_VerbExt_VerbTerm_RelSuf	RelConc10_VRoot_NeutExt_VerbTerm_RelSuf	RelConc8_VRoot_VerbExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_NStem
,	Punc	PUNC	Punc	NStem
na_ma_thuba	AdvPre_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem
a_fuman_ek_a_yo	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	NStem_NStem_NStem_NStem_NStem
.	Punc	PUNC	Punc	NStem
U_yi_fezek_is_e	SC2ps_OC9_VRoot_CausExt_VerbTerm	SC1_OC9_VRoot_CausExt_VerbTerm	SC2ps_OC9_VRoot_CausExt_VerbTerm	NStem_VRoot_NStem_NStem_NStem
njani	Adv	Adv	Adv	NStem
i_n_jongo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
yo_ku_hamb_is_a	PossConc9_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
i_qabane	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NStem_PUNC
la_kho	PossConc5_PossPron	PossConc5_PossPron	PossConc5_PossPron	PUNC_PUNC
?	Punc	PUNC	Punc	Conj
I_bakal_a	NPrePre5_NStem	SC9_VRoot_VerbTerm	NPrePre5_NStem	NStem_NStem_NStem
2	Num	NUM	Num	PUNC
li_qal_a	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	NStem_NStem_PUNC
ngo_ku_hlalutya	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_NStem	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
no_ku_hlanganisel_a	AdvPre_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem
i_in_kcukacha	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	VRoot_VRoot_VRoot
ezi_qokelel_w_e	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
xa	Conj	Conj	Conj	PUNC
ku_s_enz_iw_a	SC15_PreLoc-s_VRoot_PassExt_VerbTerm	SC15_PreLocs_VRoot_PassExt_VerbTerm	SC15_PreLoc-s_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
u_malath_a__ndlel_a	NPrePre1a_NStem_BPre9_NStem	SC3_VRoot_VerbTerm_VRoot_VerbTerm	NPrePre1a_NStem_BPre9_NStem	NStem_NStem_VRoot_VRoot_VRoot
,	Punc	PUNC	Punc	PUNC
i_candelo	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NStem_PUNC
la_ba_hlali	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	NStem_VRoot_VRoot
,	Punc	PUNC	Punc	PUNC
u_m_nxeba	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
we_xesha	PossConc3_NPrePre5_BPre5_NStem	PossConc3_BPre5	PossConc3_NPrePre5_BPre5_NStem	NStem_NStem
ne_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem	NStem_NStem_NStem
ye_zi_mbo	PossConc9_NPrePre8_BPre8_NStem	PossConc9_BPre8_NStem	PossConc9_NPrePre8_BPre8_NStem	NStem_NStem_NStem
ze_mi_khwa	PossConc8_NPrePre4_BPre4_NStem	PossConc10_BPre4_NStem	PossConc8_NPrePre4_BPre4_NStem	NStem_NStem_NStem
ya_ma_thuba	PossConc4_NPrePre6_BPre6_NStem	PossConc9_BPre6_NStem	PossConc4_NPrePre6_BPre6_NStem	NStem_NStem_NStem
a_ma_de	AdjPref6_AdjStem	NPrePre6_BPre6_NStem	AdjPref6_AdjStem	NStem_NStem_NStem
.	Punc	PUNC	Punc	NStem
U_kw_ab_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
aba_nye	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem	PUNC_PUNC
i_mi_thwalo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
e_l_u_xanduva	RelConc4_CopPre_NPrePre11_BPre11_NStem	RelConc9_CopPre_NPrePre11_NStem	RelConc4_CopPre_NPrePre11_BPre11_NStem	NStem_NStem_NStem_VRoot
lo_ku_bhala	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_NStem	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
a_ma_candelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
a_th_ile	RelConc6_VRoot_Perf	RelConc6_VRoot_Perf	RelConc6_VRoot_Perf	PUNC_PUNC_PUNC
.	Punc	PUNC	Punc	PUNC
Oku	Dem15_Pos1	CDEM15	Dem15_Pos1	Conj
ku_khuthaz_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	NStem_NStem_NStem
u_bu_nini	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NStem_NStem_NStem
ku_qinisek_is_e	SC15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem
u_ku_gqityezel_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_NStem
ko_m_sebenzi	PossConc15_NPrePre3_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_NPrePre3_BPre3_NStem	VRoot_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Ng_u_bani	CopPre_NPrePre1_Interrog	CopPre_NPrePre1a_Interrog	CopPre_NPrePre1_Interrog	PUNC_PUNC_PUNC
