morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
.	Punc	PUNC	Punc	PUNC
Ngo_ku_vam_il_e	AdvPre_NPrePre15_BPre15_VRoot_Perf	NStem_NStem_VRoot_NStem_VRoot	AdvPre_NPrePre15_BPre15_VRoot_Perf	NStem_NStem_NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
e_zoku_hlal_is_w_a	RelConc4_PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	RelConc4_PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ko_m_phakathi	PossConc15_NPrePre3_BPre3_NStem	NStem_NStem_NStem	PossConc15_NPrePre3_BPre3_NStem	NStem_NStem_NStem
a_zi_hlel_ek_il_e	SC8_Intrans_NPas_Perf_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	SC8_Intrans_NPas_Perf_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ka_hle	AdvPre_Adv	NStem_NStem	AdvPre_Adv	NStem_NStem
,	Punc	PUNC	Punc	PUNC
ku_no_ku_bamb_is_an_a	BPre17_CopPre_BPre15_Intrans_CausExt_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	BPre17_CopPre_BPre15_Intrans_CausExt_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
oku_ncane	AdjPref15_AdjStem	NStem_NStem	AdjPref15_AdjStem	NStem_NStem
phakathi	Adv	NStem	Adv	Conj
kwa_labo	PossConc15_Dem2_Pos2	PUNC_PUNC	PossConc15_Dem2_Pos2	PUNC_PUNC
aba_fak_a	RelConc2_Intrans_VerbTerm	NStem_NStem_NStem	RelConc2_Intrans_VerbTerm	NStem_NStem_NStem
i_zi_ngqalasizinda	NPrePre10_BPre10_NStem	VRoot_VRoot_VRoot	NPrePre10_BPre10_NStem	VRoot_VRoot_VRoot
za_manzi	PossConc8_NPrePre6_BPre6_NStem	NStem_NStem	PossConc8_NPrePre6_BPre6_NStem	NStem_NStem
na_labo	CopPre_Dem2_Pos2	PUNC_PUNC	CopPre_Dem2_Pos2	NStem_NStem
aba_hlinzek_a	RelConc2_VRoot_NeutExt_VerbTerm	NStem_VRoot_NStem	RelConc2_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem
nge_ngqalasizinda	AdvPre_NStem	NStem_NStem	AdvPre_NStem	NStem_NStem
e_nkulu	AdjPref9_AdjStem	NStem_NStem	AdjPref9_AdjStem	NStem_NStem
.	Punc	PUNC	Punc	PUNC
U_m_sebenzi	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
we_ze_zi_ndlu	PossConc3_RelConc9_PossConc10_BPre10_NStem	NStem_NStem_NStem_NStem	PossConc3_RelConc9_PossConc10_BPre10_NStem	VRoot_VRoot_NStem_NStem
ku_mel_e	SC15_VRoot_VerbTerm	NStem_NStem_NStem	SC15_VRoot_VerbTerm	PUNC_NStem_PUNC
u_y_e	SC2_VRoot_VerbTerm	Conj_Conj_Conj	SC2_VRoot_VerbTerm	NStem_NStem_NStem
ezi_nge_ni	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem
lapho	Dem16_Pos2	PUNC	Dem16_Pos2	PUNC
oku_hlel_w_a	RelConc15_VRoot_PassExt_VerbTerm	NStem_VRoot_VRoot_NStem	RelConc15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_VRoot
khona	PronStem15_PronSuf	PUNC	PronStem15_PronSuf	PUNC
:	Punc	Conj	Punc	PUNC
ezi_nge_ni	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem
li_ka_masipala	NPrePre5_PossKA_NStem	NStem_NStem_NStem	NPrePre5_PossKA_NStem	NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Lolu	Dem11_Pos1	PUNC	Dem11_Pos1	PUNC
hlelo	NStem	NStem	NStem	NStem
lu_vez_a	SC11_Intrans_VerbTerm	NStem_NStem_NStem	SC11_Intrans_VerbTerm	NStem_NStem_NStem
i_zi_ncomo	NPrePre8_BPre8_NStem	NStem_NStem_NStem	NPrePre8_BPre8_NStem	NStem_NStem_NStem
zo_ku_thuthuk_is_w_a	PossConc8_NPre15_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	PossConc8_NPre15_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
nge_m_pumelelo	AdvPre_NStem	NStem_NStem_NStem	AdvPre_NStem	NStem_VRoot_VRoot
kwe_zin_dawo	PossConc15_NPrePre10_BPre10_NStem	NStem_NStem_NStem	PossConc15_NPrePre10_BPre10_NStem	NStem_NStem_NStem
za_s_e_ma_dolobhe_ni	PossConc8_PreLoc-s_LocPre_BPre6_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	PossConc8_PreLoc-s_LocPre_BPre6_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
.	Punc	Conj	Punc	PUNC
En_ye	RelConc5_EnumStem	PUNC_PUNC	RelConc5_EnumStem	PUNC_PUNC
i_projekthi	NPrePre5_NStem	NStem_NStem	NPrePre5_NStem	NStem_NStem
yo_ku_thuthuk_is_a	PossConc4_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	PossConc4_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
i_zin_dawo	NPrePre10_BPre10_NStem	NStem_NStem_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
za_s_e_ma_khaya	PossConc10_PreLoc-s_LocPre_BPre6_NStem	VRoot_VRoot_VRoot_VRoot_VRoot	PossConc10_PreLoc-s_LocPre_BPre6_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
y_akhiph_a	SC5_VRoot_VerbTerm	NStem_NStem_NStem	SC5_VRoot_VerbTerm	NStem_NStem_NStem
i_zi_mali	NPrePre10_BPre10_NStem	NStem_NStem_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
ezi_bolek_is_a_yo	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot
kwa_be_si_lis_a	PossConc15_NPrePre2_BPre2_BPre7_NStem	VRoot_VRoot_NStem_VRoot_NStem	PossConc15_NPrePre2_BPre2_BPre7_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
njenge_zin_hloko	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem
ze_mi_zi	PossConc10_NPrePre4_BPre4_NStem	NStem_NStem_NStem	PossConc10_NPrePre4_BPre4_NStem	NStem_NStem_NStem
u_ku_b_a	Conj	NStem_NStem_NStem_NStem	Conj	NStem_NStem_NStem_NStem
a_qal_e	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
a_ma_pulazi	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
oku_lima	RelConc15_VRoot_VerbTerm	PUNC_PUNC	RelConc15_VRoot_VerbTerm	PUNC_PUNC
a_ma_ncane	AdjPref6_AdjStem	NStem_NStem_NStem	AdjPref6_AdjStem	NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Lokhu	Dem15_Pos1	PUNC	Dem15_Pos1	PUNC
kwa_ku_y_i_m_pendulo	PossConc15_NPrePre15_BPre15_CopPre_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	PossConc15_NPrePre15_BPre15_CopPre_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
yo_ku_hlol_w_a	PossConc9_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_NStem_VRoot	PossConc9_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
kwe_zi_dingo	PossConc15_NPrePre8_BPre8_NStem	NStem_NStem_NStem	PossConc15_NPrePre8_BPre8_NStem	NStem_NStem_NStem
e_ya_thol_a	RelConc9_Pres_VRoot_VerbTerm	NStem_NStem_NStem_VRoot	RelConc9_Pres_VRoot_VerbTerm	NStem_NStem_NStem_NStem
u_kuth_i	Conj	NStem_NStem_NStem	Conj	NStem_NStem_NStem
e_zo_limo	RelConc9_PossConc9_NPrePre11_NStem	NStem_NStem_NStem	RelConc9_PossConc9_NPrePre11_NStem	NStem_NStem_NStem
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	NStem_NStem_NStem_NStem	LocPre_BPre9_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot
za_zi_dinga	SC8_SC8_VRoot_VerbTerm	NStem_NStem_NStem	SC8_SC8_VRoot_VerbTerm	NStem_NStem_NStem
u_ku_xhas_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
nge_zi_mali	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem
u_kuze	Conj	NStem_NStem	Conj	NStem_NStem
zi_kw_az_i	SC10_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	SC10_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
u_ku_khiqiz_a	NPrePre15_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot	NPrePre15_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
.	Punc	PUNC	Punc	PUNC
Nge_si_khathi	AdvPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem	AdvPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem
a_ma_projekthi	NPrePre6_BPre6_NStem	PUNC_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
a_ma_ningi	AdjPref6_AdjStem	NStem_NStem_NStem	AdjPref6_AdjStem	NStem_NStem_NStem
ku_lawa	BPre15_Dem5_Pos1	NStem_NStem	BPre15_Dem5_Pos1	NStem_NStem
e_hlul_ek_a	RelConc5_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem_NStem	RelConc5_VRoot_NeutExt_VerbTerm	VRoot_VRoot_VRoot_VRoot
aba_xhasi	NPrePre2_BPre2_NStem	NStem_NStem	NPrePre2_BPre2_NStem	NStem_NStem
nge_zi_mali	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem
ba_pheny_a	SC2_VRoot_VerbTerm	NStem_NStem_VRoot	SC2_VRoot_VerbTerm	NStem_NStem_NStem
ba_thol_a	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
u_kuth_i	Conj	NStem_NStem_NStem	Conj	NStem_NStem_NStem
i_zi_mali	NPrePre10_BPre10_NStem	NStem_NStem_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
e_za_zi_bolek_iw_e	RelConc9_SC10_SC10_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	RelConc9_SC10_SC10_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
za_zinga_setshenz_is_el_w_a	SC10_SC10_Pot_VRoot_CausExt_ApplExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	SC10_SC10_Pot_VRoot_CausExt_ApplExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
u_ku_lima	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
noma	Conj	Conj	Conj	PUNC
zi_setshenz_is_iw_e	SC10_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC10_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
,	Punc	PUNC	Punc	PUNC
kwa_kuba	SC15_SC15_AuxVStem	PUNC_PUNC	SC15_SC15_AuxVStem	PUNC_PUNC
zi_setshenz_is_el_w_e	SC10_VRoot_CausExt_ApplExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	SC10_VRoot_CausExt_ApplExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
i_zi_nto	NPrePre10_BPre10_NStem	NStem_NStem_NStem	NPrePre10_BPre10_NStem	PUNC_PUNC_PUNC
ezi_nga_fanel_ek_il_e	RelConc10_NegPre_VRoot_NeutExt_Perf_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	RelConc10_NegPre_VRoot_NeutExt_Perf_VerbTerm	NStem_NStem_NStem_NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Ba_buy_e	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
ba_thol_a	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
u_kuth_i	Conj	NStem_NStem_NStem	Conj	NStem_NStem_NStem
yi_ze	CopPre_NStem	PUNC_PUNC	CopPre_NStem	PUNC_PUNC
noma	Conj	Conj	Conj	Conj
u_ku_lima	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
kwa_kw_enz_iw_a	SC15_SC15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC15_SC15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
ka_hle	AdvPre_AdjStem	NStem_NStem	AdvPre_AdjStem	NStem_NStem
nga_ba_ntu	AdvPre_NPrePre2_BPre2_NStem	NStem_NStem_NStem	AdvPre_NPrePre2_BPre2_NStem	NStem_NStem_NStem
be_si_fazane	PossConc2_NPrePre7_BPre7_NStem	NStem_NStem_NStem	PossConc2_NPrePre7_BPre7_NStem	NStem_NStem_NStem
futh_i	Conj	NStem_NStem	Conj	NStem_NStem
i_ningi	NPrePre5_AdjStem	NStem_NStem	NPrePre5_AdjStem	NStem_NStem
la_be_si_lis_a	PossConc5_BPre2_BPre7_NStem	VRoot_VRoot_VRoot_VRoot_VRoot	PossConc5_BPre2_BPre7_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
li_hambil_e	SC5_VRoot_Perf_VerbTerm	NStem_NStem_NStem	SC5_VRoot_Perf_VerbTerm	NStem_NStem_NStem
la_yo_sebenz_a	SC5_Fut_VRoot_VerbTerm	NStem_NStem_VRoot_NStem	SC5_Fut_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
e_ma_dolobhe_ni	LocPre_BPre6_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot	LocPre_BPre6_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot
kodwa	Conj	PUNC	Conj	Conj
i_zi_mali	NPrePre10_BPre10_NStem	NStem_NStem_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
ezi_bolek_is_a_yo	RelConc8_VRoot_CausExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot	RelConc8_VRoot_CausExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot
za_zi_nikez_w_e	SC8_SC8_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC8_SC8_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
a_be_si_lis_a	NPrePre2_BPre2_BPre7_NStem	NStem_VRoot_NStem_VRoot_VRoot	NPrePre2_BPre2_BPre7_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
ngenxa	Conj	Conj	Conj	Conj
yo_m_sebenzi	PossConc3_NPrePre3_BPre3_NStem	NStem_NStem_NStem	PossConc3_NPrePre3_BPre3_NStem	NStem_NStem_NStem
wa_bo	PossConc2_PronStem2	PUNC_PUNC	PossConc2_PronStem2	NStem_NStem
wo_ku_b_a	PossConc3_Conj	NStem_NStem_NStem_NStem	PossConc3_Conj	NStem_NStem_NStem_NStem
y_i_zin_hloko	CopPre_BPre10_NStem	NStem_NStem_NStem_VRoot	CopPre_BPre10_NStem	NStem_NStem_NStem_NStem
ze_mi_ndeni	PossConc10_NPrePre4_BPre4_NStem	NStem_NStem_NStem	PossConc10_NPrePre4_BPre4_NStem	NStem_VRoot_NStem
ngo_kosiko	AdvPre_NPrePre11_PossConc15_NPrePre15_NStem	NStem_NStem	AdvPre_NPrePre11_PossConc15_NPrePre15_NStem	NStem_NStem
,	Punc	PUNC	Punc	PUNC
ba_be_nz_a	SC2_SC2_VRoot_VerbTerm	NStem_VRoot_VRoot_NStem	SC2_SC2_VRoot_VerbTerm	NStem_NStem_NStem_NStem
i_zin_qumo	NPrePre10_BPre10_NStem	NStem_NStem_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
ngo_ku_th_i	AdvPre_Conj	NStem_NStem_NStem_NStem	AdvPre_Conj	NStem_NStem_NStem_NStem
ba_nga_yi_sebenz_is_a	SC2_Pot_OC9_VRoot_CausExt_VerbTerm	VRoot_NStem_VRoot_VRoot_NStem_NStem	SC2_Pot_OC9_VRoot_CausExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ka_njani	AdvPre_Interrog	NStem_NStem	AdvPre_Interrog	NStem_NStem
i_mali	NPrePre9_NStem	PUNC_PUNC	NPrePre9_NStem	PUNC_PUNC
.	Punc	PUNC	Punc	PUNC
I_zi_thangami	NPrePre8_BPre8_NStem	NStem_NStem_NStem	NPrePre8_BPre8_NStem	NStem_NStem_NStem
se_sabelomali	PossConc7_NStem	NStem_NStem	PossConc7_NStem	NStem_NStem
y_i_mi_hlangano	NPre4_NPrePre4_BPre4_NStem	VRoot_VRoot_VRoot_VRoot	NPre4_NPrePre4_BPre4_NStem	NStem_NStem_NStem_NStem
e_kheth_ek_il_e	SC4_VRoot_NPas_Perf_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC4_VRoot_NPas_Perf_VerbTerm	NStem_VRoot_VRoot_NStem_VRoot
e_nikez_el_a	RelConc9_VRoot_ApplExt_VerbTerm	NStem_NStem_VRoot_NStem	RelConc9_VRoot_ApplExt_VerbTerm	NStem_NStem_VRoot_VRoot
ngo_lw_az_i	AdvPre_BPre11_NStem	NStem_NStem_NStem_NStem	AdvPre_BPre11_NStem	NStem_NStem_NStem_NStem
oku_m_el_e	RelConc15_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem	RelConc15_VRoot_ApplExt_VerbTerm	NStem_NStem_NStem_NStem
u_ku_b_a	Conj	NStem_NStem_NStem_NStem	Conj	NStem_NStem_NStem_NStem
i_setshenz_is_w_e	SC4_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	SC4_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
nga_ma_khansela	AdvPre_BPre6_NStem	NStem_NStem_NStem	AdvPre_BPre6_NStem	NStem_NStem_NStem
ezi_gceme	RelConc8_NStem	NStem_NStem	RelConc8_NStem	NStem_NStem
u_ku_xox_a	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_VRoot	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
mayela_na	NStem_DimSuf	NStem_NStem	NStem_DimSuf	NStem_NStem
ne_n_tuthuko	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem
e_se_y_enz_iw_e	LocPre_AuxVStem_CopPre_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	LocPre_AuxVStem_CopPre_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ku_sabelomali	BPre17_NStem	NStem_NStem	BPre17_NStem	NStem_NStem
a_phind_e	SC6_VRoot_VerbTerm	NStem_NStem_NStem	SC6_VRoot_VerbTerm	NStem_NStem_NStem
a_chaz_e	SC2_Intrans_VerbTerm	NStem_NStem_NStem	SC2_Intrans_VerbTerm	NStem_NStem_NStem
na_nga_lokho	AdvPre_NStem	NStem_NStem_NStem	AdvPre_NStem	NStem_NStem_NStem
oku_shintshiw_e	RelConc15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot	RelConc15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot
ezin_hlelw_eni	RelConc8_BPre9_NStem_LocSuf	NStem_NStem_NStem	RelConc8_BPre9_NStem_LocSuf	VRoot_VRoot_VRoot
za_s_e_ku_qale_ni	PossConc8_PreLoc-s_LocPre_BPre15_NStem_LocSuf	VRoot_VRoot_NStem_VRoot_VRoot_VRoot	PossConc8_PreLoc-s_LocPre_BPre15_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
.	Punc	PUNC	Punc	PUNC
Uma	Conj	Conj	Conj	Conj
ku_w_ukuth_i	SC15_CopPre_Conj	NStem_NStem_NStem_NStem	SC15_CopPre_Conj	NStem_NStem_NStem_NStem
a_wu_na_wo	NegPre_CopPre_AdvPre_PronStem6	NStem_VRoot_VRoot_NStem	NegPre_CopPre_AdvPre_PronStem6	NStem_NStem_NStem_NStem
a_ma_khophi	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
o_hlelo	RelConc11_NStem	NStem_NStem	RelConc11_NStem	NStem_NStem
lwe__ID_P	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem
noma	Conj	Conj	Conj	PUNC
ku_be	SC15_AuxVStem	PUNC_PUNC	SC15_AuxVStem	PUNC_PUNC
w_u_kuth_i	CopPre_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	CopPre_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
aba_bamb_e	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem
i_qhaz_a	NPrePre5_BPre5_NStem	NStem_NStem_NStem	NPrePre5_BPre5_NStem	NStem_NStem_NStem
abalw_az_i	RelConc2_BPre11_VRoot_VerbTerm	NStem_NStem_NStem	RelConc2_BPre11_VRoot_VerbTerm	NStem_NStem_NStem
u_hlelo	NPrePre11_NStem	NStem_NStem	NPrePre11_NStem	NStem_NStem
lwe__ID_P	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
fund_a	VRoot_VerbTerm	PUNC_PUNC	VRoot_VerbTerm	PUNC_PUNC
i_zi_gaba	NPrePre8_BPre8_NStem	NStem_NStem_NStem	NPrePre8_BPre8_NStem	NStem_NStem_NStem
za_lo	PossConc8_PronStem11	PUNC_PUNC	PossConc8_PronStem11	PUNC_PUNC
e_khasi_ni	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem
la_ma__33	PossConc5_NPrePre6_BPre6_Num	NStem_NStem_NStem	PossConc5_NPrePre6_BPre6_Num	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
u_chaz_e	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
leso	Dem7_Pos2	PUNC	Dem7_Pos2	PUNC
na_leso	AdvPre_Dem7_Pos2	NStem_NStem	AdvPre_Dem7_Pos2	NStem_NStem
si_gaba	BPre7_NStem	PUNC_PUNC	BPre7_NStem	NStem_NStem
u_bon_is_e	SC1_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem	SC1_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem
u_kuth_i	Conj	NStem_NStem_NStem	Conj	NStem_NStem_NStem
leso	Dem7_Pos2	NStem	Dem7_Pos2	PUNC
na_leso	AdvPre_Dem7_Pos2	NStem_NStem	AdvPre_Dem7_Pos2	NStem_NStem
si_gaba	BPre7_NStem	PUNC_PUNC	BPre7_NStem	NStem_NStem
si_b_e	SC7_AuxVStem	NStem_NStem_NStem	SC7_AuxVStem	NStem_NStem_NStem
na_li_phi	AdvPre_BPre5_Interrog	NStem_NStem_NStem	AdvPre_BPre5_Interrog	NStem_NStem_NStem
i_galelo	NPrePre5_NStem	NStem_NStem	NPrePre5_NStem	NStem_NStem
ezin_hlelw_eni	LocPre_BPre10_NStem_LocSuf	VRoot_VRoot_VRoot	LocPre_BPre10_NStem_LocSuf	VRoot_VRoot_VRoot
za_bo	PossConc10_PronStem2	PUNC_PUNC	PossConc10_PronStem2	PUNC_PUNC
zo_hlelo	PossConc10_NPrePre11_NStem	NStem_NStem	PossConc10_NPrePre11_NStem	NStem_NStem
lwe__ID_P	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Uma	Conj	Conj	Conj	PUNC
aba_bamb_e	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem
i_qhaz_a	NPrePre5_BPre5_NStem	NStem_NStem_NStem	NPrePre5_BPre5_NStem	NStem_NStem_NStem
belw_az_i	SC2_BPre11_VRoot_VerbTerm	NStem_NStem_NStem	SC2_BPre11_VRoot_VerbTerm	NStem_NStem_NStem
u_hlelo	NPrePre11_NStem	NStem_NStem	NPrePre11_NStem	NStem_NStem
lwe__ID_P	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem	PossConc11_NPrePre9_Abbr	NStem_NStem_NStem
,	Punc	PUNC	Punc	PUNC
qhakamb_is_a	VRoot_CausExt_VerbTerm	PUNC_PUNC_PUNC	VRoot_CausExt_VerbTerm	NStem_NStem_NStem
lezi	Dem10_Pos1	PUNC	Dem10_Pos1	PUNC
zi_gaba	BPre8_NStem	PUNC_PUNC	BPre8_NStem	PUNC_PUNC
u_ba_buz_e	SC1_OC2_VRoot_VerbTerm	NStem_NStem_NStem_NStem	SC1_OC2_VRoot_VerbTerm	NStem_NStem_NStem_NStem
u_kuth_i	Conj	NStem_NStem_NStem	Conj	NStem_NStem_NStem
ba_zi_bandakanye	SC2_ReflPre_VRoot_VerbTerm	NStem_NStem_NStem	SC2_ReflPre_VRoot_VerbTerm	VRoot_NStem_NStem
ka_njani	AdvPre_Interrog	NStem_NStem	AdvPre_Interrog	NStem_NStem
ku_leso	LocPre_Dem7_Pos2	NStem_NStem	LocPre_Dem7_Pos2	NStem_NStem
na_leso	AdvPre_Dem7_Pos2	NStem_NStem	AdvPre_Dem7_Pos2	NStem_NStem
si_gaba	BPre7_NStem	PUNC_PUNC	BPre7_NStem	Conj_Conj
.	Punc	PUNC	Punc	PUNC
