morphemes	target	prediction	morphemes_predseg	prediction_predseg
no_ku_hlaziy_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm	no_ku_hlaziy_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
kwe_zi_phumo	PossConc15_BPre7_NStem	PossConc15_BPre8_NStem	kwe_zi_phumo	PossConc15_BPre8_NStem
noma	Conj	Conj	noma	Conj
i_mi_phumela	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_phumel_a	NPrePre4_BPre4_Intrans_VerbTerm
yo_ku_hlel_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_VRoot_VerbTerm	yo_ku_hlel_a	PossConc9_NPrePre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Chaz_a	VRoot_VerbTerm	VRoot_VerbTerm	Chaz_a	VRoot_VerbTerm
u_lw_azi	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lw_az_i	NPrePre11_BPre11_VRoot_VerbTerm
olu_s_e_ma_nothi_ni	RelConc11_PreLoc-s_LocPre_BPre6_NStem_LocSuf	RelConc11_PreLoc-s_LocPre_BPre6_NStem_LocSuf	olu_s_e_ma_nothi_ni	RelConc11_PreLoc-s_LocPre_BPre6_NStem_LocSuf
ezi_fundo	RelConc8_NStem	RelConc8_NStem	ezi_fundo	RelConc8_NStem
ku-_3.1	LocPre_Num	LocPre_Num	ku__3._1	LocPre_PreLoc-s_AdvPre_Num
ku_y_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_y_a	SC15_VRoot_VerbTerm
ku-_3.2	LocPre_Num	LocPre_Num	ku__3._2	LocPre_BPre15_Num_Num
.	Punc	Punc	.	Punc
I_zin_dlela	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	I_zin_dlel_a	NPrePre10_BPre10_VRoot_VerbTerm
ne_ngqalasizinda	AdvPre_NStem	AdvPre_NStem	ne_ngqalasizinda	AdvPre_NStem
y_e_zo_ku_thuth_a	PossConc9_RelConc4_PossConc10_BPre15_VRoot_VerbTerm	PossConc9_RelConc4_PossConc10_BPre15_VRoot_VerbTerm	ye_zo_ku_thuth_a	PossConc9_PossConc10_BPre15_VRoot_VerbTerm
u_m_phakathi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_phakathi	NPrePre3_BPre3_NStem
,	Punc	Punc	,	Punc
ku_bandakany_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_bandakany_a	SC15_VRoot_VerbTerm
u_ku_vus_elel_w_a	NPrePre15_BPre15_VRoot_IntensExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_IntensExt_PassExt_VerbTerm	u_ku_vus_elel_w_a	NPrePre15_BPre15_VRoot_IntensExt_PassExt_VerbTerm
kwe_zi_timela	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem	kwe_zi_timel_a	PossConc15_ReflPre_VRoot_VerbTerm
,	Punc	Punc	,	Punc
ku_sek_el_w_e	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm	ku_sekel_w_e	SC15_VRoot_PassExt_VerbTerm
u_ku_xhum_an_a	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	u_ku_xhuman_a	NPrePre15_BPre15_VRoot_VerbTerm
oku_hlobene	RelConc15_RelStem	RelConc15_NStem	oku_hloben_e	RelConc15_Intrans_VerbTerm
ne_mi_sebenzi	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	ne_mi_sebenzi	AdvPre_BPre4_NStem
e_zinze	RelConc4_RelStem	RelConc9_RelStem	ezinz_e	VRoot_VerbTerm
e_mgwaq_eni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_m_gwaqe_ni	LocPre_BPre3_NStem_LocSuf
.	Punc	Punc	.	Punc
I_komiti	BPre5_NStem	NPrePre9_NStem	I_komiti	NPrePre9_NStem
Le_wadi	PossConc5_NStem	Dem4_NStem	Le_wadi	Dem4_NStem
li_nga_lungis_elel_a	SC5_Pot_VRoot_Perf_VerbTerm	SC5_AdvPre_Intrans_IntensExt_VerbTerm	li_nga_lungis_elel_a	SC5_AdvPre_VRoot_IntensExt_VerbTerm
u_hlelo	BPre11_NStem	NPrePre11_NStem	u_hlelo	NPrePre11_NStem
loku_bik_a	Fut_VRoot_VerbTerm	Fut_VRoot_VerbTerm	lo_ku_bik_a	PossConc11_NPrePre15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
olu_fan_a	RelConc11_VRoot_VerbTerm	RelConc11_VRoot_VerbTerm	olu_fan_a	RelConc11_VRoot_VerbTerm
na_lolo	CopPre_Dem3	AdvPre_Dem11	na_lolo	AdvPre_Dem11
olu_setshenz_is_w_e	RelConc11_VRoot_CausExt_PassExt_VerbTerm	RelConc11_VRoot_CausExt_PassExt_VerbTerm	olu_setshenz_is_w_e	RelConc11_VRoot_CausExt_PassExt_VerbTerm
u_ku_hlol_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_hlol_a	NPrePre15_BPre15_VRoot_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm
kwa_ba_sebenzi	PossConc15_BPre2_NStem	PossConc15_BPre2_NStem	kwa_ba_sebenzi	PossConc15_BPre2_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
na_ba_qash_w_a	AdvPre_BPre2_VRoot_PassExt_VerbTerm	AdvPre_RelConc2_VRoot_PassExt_VerbTerm	na_ba_qash_w_a	AdvPre_RelConc2_VRoot_PassExt_VerbTerm
bo_m_khandlu	PossConc2_BPre3_NStem	PossConc2_BPre3_NStem	bo_m_khandlu	PossConc2_BPre3_NStem
oku_chaz_w_e	RelConc15_VRoot_PassExt_VerbTerm	RelConc15_VRoot_PassExt_VerbTerm	oku_chaz_w_e	RelConc15_VRoot_PassExt_VerbTerm
kwi_mojuli	LocPre_NStem	PossConc15_NStem	kw_imojuli	PossConc15_NStem
4	Num	Num	4	Num
.	Punc	Punc	.	Punc
Ngo_kwe_ngqalasizinda	AdvPre_BPre15_NStem	AdvPre_PossConc15_NStem	Ngo_kwe_ngqalasizinda	AdvPre_PossConc15_NStem
e_sek_el_a	RelConc9_Intrans_ApplExt_VerbTerm	RelConc9_VRoot_ApplExt_VerbTerm	e_sek_el_a	RelConc9_VRoot_ApplExt_VerbTerm
e_zo_ku_hlal_is_w_a	RelConc9_PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	RelConc9_PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	e_zoku_hlal_is_w_a	LocPre_Fut_VRoot_CausExt_PassExt_VerbTerm
kwa_ba_ntu	PossConc15_BPre2_NStem	PossConc15_BPre2_NStem	kwa_ba_ntu	PossConc15_BPre2_NStem
(	Punc	Punc	(	Punc
e_ze_zi_ndlu	RelConc4_PossConc8_BPre8_NStem	RelConc9_PossConc8_BPre8_NStem	e_ze_zi_ndlu	RelConc9_PossConc8_BPre8_NStem
,	Punc	Punc	,	Punc
e_za_manzi	RelConc4_PossConc10_NStem	RelConc9_Pres_NStem	e_za_manzi	RelConc9_Pres_NStem
,	Punc	Punc	,	Punc
u_ku_sus_w_a	NPrePre15_BPre15_Intrans_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	u_ku_sus_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
k_oku_ngcol_a	PossConc15_RelConc15_VRoot_VerbTerm	PossConc15_RelConc15_Intrans_VerbTerm	k_oku_ngcola	PossConc15_RelConc15_NStem
,	Punc	Punc	,	Punc
e_ze_mi_gwaqo	RelConc4_PossConc10_BPre4_NStem	RelConc9_PossConc8_BPre4_NStem	e_ze_mi_gwaqo	RelConc9_PossConc8_BPre4_NStem
,	Punc	Punc	,	Punc
a_ma_paki	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_pak_i	SC6_BPre6_VRoot_VerbTerm
,	Punc	Punc	,	Punc
njalo	Adv	Adv	njalo	Adv
njalo	Adv	Adv	njalo	Adv
njalo	Adv	Adv	njalo	Adv
)	Punc	Punc	)	Punc
i_si_thombe	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_thombe	NPrePre7_BPre7_NStem
si_did_a	SC7_Intrans_VerbTerm	SC7_VRoot_VerbTerm	si_dida	BPre7_NStem
ngo_ku_ngena_sidingo	AdvPre_BPre15_NegPre_NStem	AdvPre_BPre15_NegPre_NStem	ngo_ku_ngena_si_dingo	AdvPre_BPre15_AdvPre_BPre7_NStem
.	Punc	Punc	.	Punc
U_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_sebenzi	NPrePre3_BPre3_NStem
wo_ku_hlel_a	PossConc1a_NPrePre15_Intrans_VerbTerm	PossConc1a_NPrePre15_VRoot_VerbTerm	wo_ku_hlel_a	PossConc1a_NPrePre15_VRoot_VerbTerm
u_s_e_zing_e_ni	RelConc3_PreLoc-s_LocPre_VRoot_VerbTerm_LocSuf	NPrePre1a_PreLoc-s_LocPre_VRoot_VerbTerm_LocSuf	u_s_e_zinge_ni	BPre1_PreLoc-s_LocPre_NStem_LocSuf
le_zin_dawo	PossConc5_BPre10_NStem	PossConc5_BPre10_NStem	le_zin_dawo	PossConc5_BPre10_NStem
,	Punc	Punc	,	Punc
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_sebenzi	NPrePre3_BPre3_NStem
w_e_ze_zi_ndlu	PossConc3_RelConc9_PossConc10_BPre10_NStem	PossConc3_RelConc9_PossConc8_BPre8_NStem	we_ze_zi_ndlu	PossConc3_PossConc8_BPre8_NStem
u_s_e_zing_e_ni	RelConc3_PreLoc-s_LocPre_VRoot_VerbTerm_LocSuf	NPrePre1a_PreLoc-s_LocPre_VRoot_VerbTerm_LocSuf	u_s_e_zinge_ni	BPre1_PreLoc-s_LocPre_NStem_LocSuf
le_si_fundazwe	PossConc5_BPre7_NStem	Dem9_BPre7_NStem	le_si_fundazwe	Dem9_BPre7_NStem
,	Punc	Punc	,	Punc
u_ku_zi_boph_ezel_a	NPrePre15_BPre15_ReflPre_VRoot_Perf_VerbTerm	NPrePre15_BPre15_ReflPre_VRoot_VRoot_VerbTerm	u_ku_zi_bophezel_a	NPrePre15_BPre15_ReflPre_VRoot_VerbTerm
ngo_ku_hlinzekwa	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem	ngo_ku_hlinzek_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
kwa_ma_nzi	PossConc15_BPre6_NStem	PossConc15_BPre6_NStem	kwa_ma_nzi	PossConc15_BPre6_NStem
no_gesi	AdvPre_NStem	AdvPre_NStem	no_gesi	AdvPre_NStem
ku_hlukan_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	ku_hlukan_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm
phakathi	Adv	Adv	phakathi	Adv
kwa_labo	PossConc15_Dem2	PossConc15_Dem2	kwa_labo	PossConc15_Dem2
oku_m_el_e	RelConc15_VRoot_ApplExt_VerbTerm	RelConc15_VRoot_ApplExt_VerbTerm	oku_m_el_e	RelConc15_VRoot_ApplExt_VerbTerm
b_enz_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	b_enz_e	SC2_VRoot_VerbTerm
i_mi_sebenz_i	NPrePre4_BPre4_Intrans_VerbTerm	NPrePre4_BPre4_VRoot_VerbTerm	i_mi_sebenzi	NPrePre4_BPre4_NStem
emi_khulu	AdjPref4_AdjStem	AdjPref4_AdjStem	e_mi_khulu	RelConc6_BPre4_AdjStem
ne_si_khwama	CopPre_BPre7_NStem	AdvPre_BPre7_NStem	ne_si_khwama	AdvPre_BPre7_NStem
.	Punc	Punc	.	Punc
Ngo_kwa_nge_m_pela	AdvPre_PossConc15_CopPre_BPre3_Adv	AdvPre_PossConc15_AdvPre_BPre3_Adv	Ngo_kwa_nge_mpela	AdvPre_SC15_AdvPre_Adv
,	Punc	Punc	,	Punc
lezi	Dem10	Dem10	lezi	Dem10
zin_hlelo	BPre10_NStem	BPre10_NStem	zin_hlelo	BPre10_NStem
azi_sebenz_i	NegPre_VRoot_VerbTerm	SC10_VRoot_VerbTerm	a_zi_sebenzi	NegPre_BPre8_NStem
.	Punc	Punc	.	Punc
Ngo_ku_vam_ile	AdvPre_BPre15_VRoot_Perf	AdvPre_BPre15_VRoot_Perf	Ngo_ku_vam_il_e	AdvPre_BPre15_VRoot_Perf_VerbTerm
,	Punc	Punc	,	Punc
e_zo_ku_hlal_is_w_a	RelConc4_PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	RelConc9_PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	e_zoku_hlal_is_w_a	LocPre_Fut_VRoot_CausExt_PassExt_VerbTerm
ko_m_phakathi	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	ko_m_phakathi	PossConc15_BPre3_NStem
azi_hlel_ek_il_e	SC8_Intrans_NPas_Perf_VerbTerm	SC10_VRoot_NeutExt_Perf_VerbTerm	a_zi_hlel_ek_il_e	NegPre_ReflPre_VRoot_NeutExt_Perf_VerbTerm
ka_hle	AdvPre_Adv	AdvPre_Adv	ka_hle	AdvPre_Adv
,	Punc	Punc	,	Punc
ku_no_ku_bamb_is_an_a	BPre17_CopPre_BPre15_Intrans_CausExt_RecipExt_VerbTerm	LocPre_AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm	ku_no_ku_bamb_is_an_a	LocPre_AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm
oku_ncane	AdjPref15_AdjStem	RelConc15_AdjStem	oku_ncane	RelConc15_AdjStem
phakathi	Adv	Adv	phakathi	Adv
kwa_labo	PossConc15_Dem2	PossConc15_Dem2	kwa_labo	PossConc15_Dem2
aba_fak_a	RelConc2_Intrans_VerbTerm	RelConc2_Intrans_VerbTerm	aba_fak_a	RelConc2_Intrans_VerbTerm
i_zin_gqalasizinda	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zi_ngqalasizinda	NPrePre8_BPre8_NStem
za_ma_nzi	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem	za_manzi	PossConc8_RelStem
na_labo	CopPre_Dem2	AdvPre_Dem2	na_labo	AdvPre_Dem2
aba_hlinz_ek_a	RelConc2_VRoot_NeutExt_VerbTerm	RelConc2_VRoot_NeutExt_VerbTerm	aba_hlinzek_a	RelConc2_VRoot_VerbTerm
nge_ngqalasizinda	AdvPre_NStem	AdvPre_NStem	nge_ngqalasizinda	AdvPre_NStem
en_kulu	AdjPref9_AdjStem	AdjPref9_AdjStem	e_nkulu	RelConc9_AdjStem
.	Punc	Punc	.	Punc
U_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_sebenzi	NPrePre3_BPre3_NStem
w_e_ze_zi_ndlu	PossConc3_RelConc9_PossConc10_BPre10_NStem	PossConc3_RelConc9_PossConc8_BPre8_NStem	we_ze_zi_ndlu	PossConc3_PossConc8_BPre8_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
u_y_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	u_y_e	SC2_VRoot_VerbTerm
e_zinge_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	ezi_nge_ni	RelConc8_AdvPre_LocSuf
lapho	Dem16	Conj	lapho	Conj
oku_hlel_w_a	RelConc15_VRoot_PassExt_VerbTerm	RelConc15_VRoot_PassExt_VerbTerm	oku_hlel_w_a	RelConc15_VRoot_PassExt_VerbTerm
kho_na	PronStem15_PronSuf	PronStem15_PronSuf	khona	AbsPron15
:	Punc	Punc	:	Punc
e_zinge_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	ezi_nge_ni	RelConc8_NStem_LocSuf
li_ka_masipala	NPrePre5_PossKA_NStem	NPrePre5_PossKA_NStem	li_ka_masipala	NPrePre5_PossKA_NStem
.	Punc	Punc	.	Punc
Lolu	Dem11	Dem11	Lolu	Dem11
hlelo	NStem	NStem	hlelo	NStem
lu_vez_a	SC11_Intrans_VerbTerm	CopPre_VRoot_VerbTerm	lu_vez_a	CopPre_VRoot_VerbTerm
i_zi_ncomo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	i_zi_ncomo	NPrePre10_BPre8_NStem
zo_ku_thuthuk_is_w_a	PossConc8_NPre15_VRoot_CausExt_PassExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm	zo_ku_thuthuk_is_w_a	PossConc10_BPre15_VRoot_CausExt_PassExt_VerbTerm
nge_mpumelelo	AdvPre_NStem	AdvPre_NStem	nge_m_pumelelo	AdvPre_BPre3_Adv
kwe_zin_dawo	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	kwe_zin_dawo	PossConc15_BPre10_NStem
za_s_e_ma_dolobhe_ni	PossConc8_PreLoc-s_LocPre_BPre6_NStem_LocSuf	PossConc10_PreLoc-s_LocPre_BPre6_NStem_LocSuf	za_s_e_ma_dolobhe_ni	PossConc10_PreLoc-s_LocPre_BPre6_NStem_LocSuf
.	Punc	Punc	.	Punc
E_nye	RelConc5_EnumStem	AdjPref9_AdjStem	En_ye	AdjPref9_AdjStem
i_projekthi	NPrePre5_NStem	NPrePre5_NStem	i_projekthi	BPre5_NStem
yo_ku_thuthuk_is_a	PossConc4_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	yo_ku_thuthuk_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm
i_zin_dawo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_dawo	NPrePre10_BPre10_NStem
za_s_e_ma_khaya	PossConc10_PreLoc-s_LocPre_BPre6_NStem	PossConc10_PreLoc-s_LocPre_BPre6_NStem	za_s_e_ma_khaya	PossConc10_PreLoc-s_LocPre_BPre6_NStem
ya_khiph_a	SC5_VRoot_VerbTerm	SC9_VRoot_VerbTerm	y_akhiph_a	SC9_VRoot_VerbTerm
i_zi_mali	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zi_mali	NPrePre10_BPre10_NStem
ezi_bolek_is_a_yo	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	ezi_bolek_is_a_yo	RelConc10_VRoot_CausExt_VerbTerm_RelSuf
kwa_be_si_lisa	PossConc15_BPre2_BPre7_NStem	PossConc15_BPre2_BPre7_NStem	kwa_be_si_lis_a	PossConc15_RelConc2_CausExt_VRoot_VerbTerm
njenge_zin_hloko	AdvPre_BPre10_NStem	NPre10_BPre10_NStem	njenge_zin_hloko	NPre10_BPre10_NStem
ze_mi_zi	PossConc10_BPre4_NStem	PossConc8_BPre4_NStem	ze_mi_zi	PossConc8_BPre4_NStem
ukuba	Conj	Conj	u_ku_b_a	NPrePre15_BPre15_VRoot_VerbTerm
a_qal_e	SC2_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_qal_e	SC6_VRoot_VerbTerm
a_ma_pulazi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_pulazi	NPrePre6_BPre6_NStem
oku_lim_a	RelConc15_VRoot_VerbTerm	RelConc15_Intrans_VerbTerm	oku_lima	RelConc15_NStem
ama_ncane	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_ncane	NPrePre6_BPre6_AdjStem
.	Punc	Punc	.	Punc
Lokhu	Dem15	Dem15	Lokhu	Dem15
kwa_ku_yi_mpendulo	PossConc15_BPre15_CopPre_NStem	PossConc15_BPre15_CopPre_NStem	kwa_ku_y_i_m_pendulo	PossConc15_BPre15_CopPre_NPrePre9_BPre9_NStem
yo_ku_hlol_w_a	PossConc9_BPre15_VRoot_PassExt_VerbTerm	PossConc9_BPre15_VRoot_PassExt_VerbTerm	yo_ku_hlol_w_a	PossConc9_BPre15_VRoot_PassExt_VerbTerm
kwe_zi_dingo	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem	kwe_zi_dingo	PossConc15_BPre8_NStem
e_ya_thol_a	RelConc9_Pres_VRoot_VerbTerm	RelConc9_Pres_VRoot_VerbTerm	e_ya_thol_a	RelConc9_Pres_VRoot_VerbTerm
ukuthi	Conj	Conj	u_kuth_i	SC1_VRoot_VerbTerm
e_zo_limo	RelConc9_PossConc9_NStem	RelConc9_PossConc10_NStem	e_zo_limo	RelConc9_PossConc10_NStem
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf
za_zi_ding_a	SC8_SC8_VRoot_VerbTerm	PossConc8_SC10_VRoot_VerbTerm	za_zi_dinga	PossConc10_BPre8_NStem
u_ku_xhas_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	u_ku_xhas_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
nge_zi_mali	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	nge_zi_mali	AdvPre_BPre10_NStem
ukuze	Conj	Conj	u_kuze	NPrePre11_Adv
zi_kw_az_i	SC10_OC15_VRoot_VerbTerm	SC8_OC15_VRoot_VerbTerm	zi_kw_az_i	SC8_OC15_VRoot_VerbTerm
u_ku_khiqiz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_khiqiz_a	NPrePre15_BPre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Nge_si_khathi	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	Nge_si_khathi	AdvPre_BPre7_NStem
a_ma_projekthi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_projekthi	NPrePre6_BPre6_NStem
ama_ningi	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_ningi	NPrePre6_BPre6_AdjStem
ku_lawa	BPre15_Dem5	LocPre_Dem6	ku_lawa	LocPre_Dem6
e_hlul_ek_a	RelConc5_VRoot_NeutExt_VerbTerm	RelConc5_VRoot_NeutExt_VerbTerm	e_hlul_ek_a	RelConc5_VRoot_NeutExt_VerbTerm
a_ba_xhasi	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	aba_xhasi	AdjPref2_NStem
nge_zi_mali	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	nge_zi_mali	AdvPre_BPre10_NStem
ba_pheny_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_pheny_a	SC2_VRoot_VerbTerm
ba_thol_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_thol_a	SC2_VRoot_VerbTerm
ukuthi	Conj	Conj	u_kuth_i	SC1_VRoot_VerbTerm
i_zi_mali	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zi_mali	NPrePre10_BPre10_NStem
e_za_zi_bolek_iw_e	RelConc9_SC10_SC10_VRoot_PassExt_VerbTerm	RelConc9_Pres_ReflPre_VRoot_PassExt_VerbTerm	e_za_zi_bolek_iw_e	RelConc9_Pres_ReflPre_VRoot_PassExt_VerbTerm
za_zi_nga_setshenz_is_el_w_a	SC10_SC10_Pot_VRoot_CausExt_ApplExt_PassExt_VerbTerm	SC8_ReflPre_AdvPre_VRoot_CausExt_ApplExt_PassExt_VerbTerm	za_zinga_setshenz_is_el_w_a	SC10_CopPre_VRoot_CausExt_ApplExt_PassExt_VerbTerm
u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lima	NPrePre15_BPre15_NStem
,	Punc	Punc	,	Punc
noma	Conj	Conj	noma	Conj
zi_setshenz_is_iw_e	SC10_VRoot_CausExt_PassExt_VerbTerm	SC8_VRoot_CausExt_PassExt_VerbTerm	zi_setshenz_is_iw_e	SC8_VRoot_CausExt_PassExt_VerbTerm
,	Punc	Punc	,	Punc
kwa_ku_ba	SC15_SC15_AuxVStem	PossConc15_BPre15_AuxVStem	kwa_kuba	PossConc15_Conj
zi_setshenz_is_el_w_e	SC10_VRoot_CausExt_ApplExt_PassExt_VerbTerm	SC8_VRoot_CausExt_ApplExt_PassExt_VerbTerm	zi_setshenz_is_el_w_e	SC8_VRoot_CausExt_ApplExt_PassExt_VerbTerm
i_zi_nto	NPrePre10_BPre10_NStem	NPrePre8_BPre8_NStem	i_zi_nto	NPrePre8_BPre8_NStem
ezi_nga_fanel_ek_il_e	RelConc10_NegPre_VRoot_NeutExt_Perf_VerbTerm	RelConc10_NegPre_VRoot_NeutExt_Perf_VerbTerm	ezi_nga_fanel_ek_il_e	RelConc10_NegPre_VRoot_NeutExt_Perf_VerbTerm
.	Punc	Punc	.	Punc
Ba_buy_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	Ba_buy_e	SC2_VRoot_VerbTerm
ba_thol_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_thol_a	SC2_VRoot_VerbTerm
ukuthi	Conj	Conj	u_kuth_i	SC1_VRoot_VerbTerm
yi_ze	CopPre_NStem	CopPre_AuxVStem	yi_ze	CopPre_NStem
noma	Conj	Conj	noma	Conj
u_ku_lim_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lima	NPrePre15_BPre15_NStem
kwa_kw_enz_iw_a	SC15_SC15_VRoot_PassExt_VerbTerm	PossConc15_BPre15_VRoot_PassExt_VerbTerm	kwa_kw_enz_iw_a	PossConc15_BPre15_VRoot_PassExt_VerbTerm
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem	ka_hle	AdvPre_AdjStem
nga_ba_ntu	AdvPre_BPre2_NStem	AdvPre_BPre2_NStem	nga_ba_ntu	AdvPre_BPre2_NStem
be_si_fazane	PossConc2_BPre7_NStem	PossConc2_BPre7_NStem	be_si_fazane	PossConc2_BPre7_NStem
futhi	Conj	Conj	futh_i	VRoot_VerbTerm
i_ningi	NPrePre5_AdjStem	NPrePre5_AdjStem	i_ningi	NPrePre5_AdjStem
la_be_si_lisa	PossConc5_BPre2_BPre7_NStem	PossConc5_BPre2_BPre7_NStem	la_be_si_lis_a	PossConc5_BPre2_CausExt_VRoot_VerbTerm
li_hamb_il_e	SC5_VRoot_Perf_VerbTerm	SC5_VRoot_Perf_VerbTerm	li_hambil_e	SC5_VRoot_VerbTerm
la_yo_sebenz_a	SC5_Fut_VRoot_VerbTerm	SC5_Fut_VRoot_VerbTerm	la_yo_sebenz_a	SC5_Fut_VRoot_VerbTerm
e_ma_dolobhe_ni	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_dolobhe_ni	LocPre_BPre6_NStem_LocSuf
kodwa	Conj	Conj	kodwa	Conj
i_zi_mali	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zi_mali	NPrePre10_BPre10_NStem
ezi_bolek_is_a_yo	RelConc8_VRoot_CausExt_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	ezi_bolek_is_a_yo	RelConc10_VRoot_CausExt_VerbTerm_RelSuf
